PAIS,ANO,DEWEY PRINCIPAL,IDIOMA DE ORIGEN,EDITORIAL,CANTIDAD
Perú,2021,100 - Filosofía y psicología,ALEMÁN,ENTIDAD PATAFISICA PARA LA PUBLICACION DE TEXTOS URGENTES Y EMERGENTES COLMENA EDITORES E.I.R.L.,1
Perú,2021,100 - Filosofía y psicología,CHINO,ANTARES CULTURA Y DESARROLLO,1
Perú,2021,100 - Filosofía y psicología,CHINO,CARAL EDITORES E.I.R.L.,1
Perú,2021,100 - Filosofía y psicología,CHINO,TRILOBITES E.I.R.L.,1
Perú,2021,100 - Filosofía y psicología,GRIEGO,CARAL EDITORES E.I.R.L.,1
Perú,2021,100 - Filosofía y psicología,INGLÉS,MANUS SINISTRA DE PAUL NUNEZ SOLANO,3
Perú,2021,100 - Filosofía y psicología,INGLÉS,PENGUIN RANDOM HOUSE,2
Perú,2021,100 - Filosofía y psicología,INGLÉS,TERAPIA DE ARTES EXPRESIVAS PERU,1
Perú,2021,200 - Religión,ALEMÁN,CARAL EDITORES E.I.R.L.,1
Perú,2021,200 - Religión,ESPAÑOL,"BORJA ZAPATA, JUAN MARTIN",1
Perú,2021,200 - Religión,ESPAÑOL,EDICIONES VERBO VIVO E.I.R.L.,1
Perú,2021,200 - Religión,ESPAÑOL,LETRA DE CARLOS EDUARDO CAGUANA SUCRE,1
Perú,2021,200 - Religión,ESPAÑOL,"MAZZINI SOSA, LEONARDO RAFAEL",1
Perú,2021,200 - Religión,FRANCÉS,"DAVILA BOTETANO, ALEXANDER DAVID",2
Perú,2021,200 - Religión,INGLÉS,CARAL EDITORES E.I.R.L.,1
Perú,2021,200 - Religión,INGLÉS,CENTRO DE INVESTIGACIONES Y PUBLICACIONES - EDICIONES PUMA,3
Perú,2021,200 - Religión,INGLÉS,TEOLOGIAPARAVIVIR S.A.C.,25
Perú,2021,200 - Religión,ITALIANO,ASOCIACION HIJAS DE SAN PABLO,2
Perú,2021,200 - Religión,JAPONÉS,ASOCIACION PERUANA DE LA SOKA GAKKAI INTERNACIONAL,1
Perú,2021,200 - Religión,LATÍN,TEOLOGIAPARAVIVIR S.A.C.,2
Perú,2021,200 - Religión,NEERLANDÉS,TEOLOGIAPARAVIVIR S.A.C.,2
Perú,2021,200 - Religión,PORTUGUÉS,ASOCIACION CARIDAD Y VERDAD,4
Perú,2021,200 - Religión,PORTUGUÉS,ASOCIACION HIJAS DE SAN PABLO,2
Perú,2021,200 - Religión,PORTUGUÉS,ASOCIACION SANTO TOMAS DE AQUINO,1
Perú,2021,200 - Religión,PORTUGUÉS,TRADICION Y ACCION POR UN PERU MAYOR,1
Perú,2021,300 - Ciencias sociales,ALEMÁN,CARAL EDITORES E.I.R.L.,1
Perú,2021,300 - Ciencias sociales,ALEMÁN,INSTITUTO PACIFICO S.A.C.,2
Perú,2021,300 - Ciencias sociales,ALEMÁN,PALESTRA EDITORES S.A.C.,2
Perú,2021,300 - Ciencias sociales,ESPAÑOL,ACADEMIA DE LA MAGISTRATURA,3
Perú,2021,300 - Ciencias sociales,ESPAÑOL,CENTRO CULTURAL LIBROS PERUANOS.COM,1
Perú,2021,300 - Ciencias sociales,ESPAÑOL,CHIRAPAQ CENTRO DE CULTURAS INDIGENAS DEL PERU,3
Perú,2021,300 - Ciencias sociales,ESPAÑOL,MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS,3
Perú,2021,300 - Ciencias sociales,ESPAÑOL,PALESTRA EDITORES S.A.C.,2
Perú,2021,300 - Ciencias sociales,FRANCÉS,ESTACION LA CULTURA S.A.C.,2
Perú,2021,300 - Ciencias sociales,FRANCÉS,LLUVIA EDITORES DE ESTEBAN QUIROZ CISNEROS,1
Perú,2021,300 - Ciencias sociales,HEBREO,PALESTRA EDITORES S.A.C.,1
Perú,2021,300 - Ciencias sociales,INGLÉS,CARAL EDITORES E.I.R.L.,2
Perú,2021,300 - Ciencias sociales,INGLÉS,CENTRO AMAZONICO DE ANTROPOLOGIA Y APLICACION PRACTICA,1
Perú,2021,300 - Ciencias sociales,INGLÉS,INSTITUTO DE ESTUDIOS PERUANOS,6
Perú,2021,300 - Ciencias sociales,INGLÉS,PALESTRA EDITORES S.A.C.,5
Perú,2021,300 - Ciencias sociales,INGLÉS,UNIVERSIDAD DEL PACIFICO,4
Perú,2021,300 - Ciencias sociales,ITALIANO,PALESTRA EDITORES S.A.C.,1
Perú,2021,300 - Ciencias sociales,ITALIANO,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS S.A.C.,4
Perú,2021,300 - Ciencias sociales,PORTUGUÉS,ESTUDIO DANIEL YACOLCA S.A.C.,1
Perú,2021,300 - Ciencias sociales,QUECHUA,CONGRESO DE LA REPUBLICA,1
Perú,2021,400 - Lenguas,ESPAÑOL,"NAVARRO VERA, GLADYS AMELIA",1
Perú,2021,500 - Ciencias naturales y matemáticas,INGLÉS,"MEDINA GUZMAN, DANIEL RUBEN",1
Perú,2021,600 - Tecnología (Ciencias aplicadas),ESPAÑOL,ASOCIACION DE FUNCIONARIOS DEL SERVICIO DIPLOMATICO DEL PERU,1
Perú,2021,600 - Tecnología (Ciencias aplicadas),ESPAÑOL,CORPORACION IGNEO S.A.C.,1
Perú,2021,600 - Tecnología (Ciencias aplicadas),ESPAÑOL,"SUCARI TURPO, HENRY ALDO",1
Perú,2021,600 - Tecnología (Ciencias aplicadas),INGLÉS,EDICIONES RAFAEL VALDEZ E.I.R.L.,1
Perú,2021,600 - Tecnología (Ciencias aplicadas),INGLÉS,GAFAS MORADAS E.I.R.L.,1
Perú,2021,600 - Tecnología (Ciencias aplicadas),INGLÉS,SANTORINI S.R.L.,1
Perú,2021,700 - Las Artes Bellas artes y artes decorativas,ESPAÑOL,MANGALINE PERU E.I.R.L,1
Perú,2021,700 - Las Artes Bellas artes y artes decorativas,INGLÉS,UNIVERSIDAD DE LIMA,1
Perú,2021,700 - Las Artes Bellas artes y artes decorativas,INGLÉS,UNIVERSIDAD NACIONAL DE MUSICA,1
Perú,2021,700 - Las Artes Bellas artes y artes decorativas,JAPONÉS,GRUPO EDICIONES KYU PERU S.A.C.,16
Perú,2021,700 - Las Artes Bellas artes y artes decorativas,JAPONÉS,GRUPO HANABI S.A.C.,1
Perú,2021,700 - Las Artes Bellas artes y artes decorativas,JAPONÉS,MANGALINE PERU E.I.R.L,8
Perú,2021,700 - Las Artes Bellas artes y artes decorativas,PORTUGUÉS,BUH RECORDS E.I.R.L.,1
Perú,2021,700 - Las Artes Bellas artes y artes decorativas,QUECHUA,RED DE ORGANIZACIONES DE JOVENES INDIGENAS DE AYACUCHO - NUQANCHIK MARONIJEI NOSHANINKA,1
Perú,2021,800 - Literatura y retórica,ALEMÁN,PAJARO DE FUEGO EDICIONES S.A.C.,1
Perú,2021,800 - Literatura y retórica,ALEMÁN,PENGUIN RANDOM HOUSE,1
Perú,2021,800 - Literatura y retórica,ALEMÁN,REVUELTA EDICIONES Y CONTENIDOS S.A.,1
Perú,2021,800 - Literatura y retórica,ESPAÑOL,DIRECCION DESCONCENTRADA DE CULTURA DE CUSCO,1
Perú,2021,800 - Literatura y retórica,ESPAÑOL,EDICIONES PICHONCITO S.A.C.,1
Perú,2021,800 - Literatura y retórica,ESPAÑOL,EL GATO DESCALZO DE GERMAN ATOCHE INTILI,1
Perú,2021,800 - Literatura y retórica,ESPAÑOL,GRUPO EMPRESARIAL AMOTAPE S.A.C.,3
Perú,2021,800 - Literatura y retórica,ESPAÑOL,INSTITUTO CULTURAL PERUANO NORTEAMERICANO,5
Perú,2021,800 - Literatura y retórica,FRANCÉS,ALIANZA FRANCESA DE LIMA,1
Perú,2021,800 - Literatura y retórica,FRANCÉS,EDICIONES DODI E.I.R.L.,1
Perú,2021,800 - Literatura y retórica,FRANCÉS,EDICIONES EL LECTOR S.R.L.,1
Perú,2021,800 - Literatura y retórica,FRANCÉS,ENTIDAD PATAFISICA PARA LA PUBLICACION DE TEXTOS URGENTES Y EMERGENTES COLMENA EDITORES E.I.R.L.,1
Perú,2021,800 - Literatura y retórica,FRANCÉS,GRUPO PAKARINA S.A.C.,1
Perú,2021,800 - Literatura y retórica,GRIEGO,ALASTOR S.A.C.,1
Perú,2021,800 - Literatura y retórica,INGLÉS,ALASTOR S.A.C.,2
Perú,2021,800 - Literatura y retórica,INGLÉS,CARAL EDITORES E.I.R.L.,1
Perú,2021,800 - Literatura y retórica,INGLÉS,DISTRIBUIDORA GRAFICA S.A.,2
Perú,2021,800 - Literatura y retórica,INGLÉS,EDICIONES URANO,16
Perú,2021,800 - Literatura y retórica,INGLÉS,PENGUIN RANDOM HOUSE,8
Perú,2021,800 - Literatura y retórica,ITALIANO,CARAL EDITORES E.I.R.L.,1
Perú,2021,800 - Literatura y retórica,PORTUGUÉS,CANTERA EDITORES E.I.R.L.,2
Perú,2021,800 - Literatura y retórica,PORTUGUÉS,CASATOMADA S.A.C.,1
Perú,2021,800 - Literatura y retórica,PORTUGUÉS,GRUPO EDITORIAL CRONOS E.I.R.L.,1
Perú,2021,800 - Literatura y retórica,PORTUGUÉS,GRUPO EMPRESARIAL AMOTAPE S.A.C.,1
Perú,2021,800 - Literatura y retórica,PORTUGUÉS,PESOPLUMA S.A.C.,1
Perú,2021,800 - Literatura y retórica,QUECHUA,ASOCIACION CIVIL SIN FINES DE LUCRO PURIYNINCHIK,2
Perú,2021,800 - Literatura y retórica,RUMANO,EM EDICIONES S.A.C.,1
Perú,2021,800 - Literatura y retórica,RUMANO,MAGREB PRODUCCIONES S.A.C.,1
Perú,2021,900 - Geografía e historia,ESPAÑOL,ASOCIACION CULTURAL PERUANO BRITANICA,1
Perú,2021,900 - Geografía e historia,ESPAÑOL,MINISTERIO DE CULTURA,3
Perú,2021,900 - Geografía e historia,INGLÉS,ARCANGEL SAN MIGUEL S.A.C.,1
Perú,2021,900 - Geografía e historia,INGLÉS,EDICIONES EL LECTOR S.R.L.,1
Perú,2021,900 - Geografía e historia,INGLÉS,MINISTERIO DE CULTURA,1
Perú,2021,900 - Geografía e historia,INGLÉS,PENGUIN RANDOM HOUSE,1
Perú,2021,900 - Geografía e historia,INGLÉS,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,3
Perú,2022,0 - Generalidades,ESPAÑOL,"PEREZ SUAREZ, JANCARLO",2
Perú,2022,0 - Generalidades,INGLÉS,CON BUENA LETRA EDICIONES DE HENRY VILCHEZ LLAMOSAS,1
Perú,2022,0 - Generalidades,INGLÉS,EDICIONES URANO,2
Perú,2022,0 - Generalidades,INGLÉS,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,1
Perú,2022,100 - Filosofía y psicología,FRANCÉS,GRUPO TEXTOS S.A.C.,1
Perú,2022,100 - Filosofía y psicología,GRIEGO,EDICIONES DODI E.I.R.L.,1
Perú,2022,100 - Filosofía y psicología,INGLÉS,ANDE DE MAXIMO OSCAR LUIS MARTINEZ SALIROSAS,1
Perú,2022,100 - Filosofía y psicología,INGLÉS,ASOCIACION SECULAR Y HUMANISTA DEL PERU,1
Perú,2022,100 - Filosofía y psicología,INGLÉS,MANUS SINISTRA DE PAUL NUNEZ SOLANO,3
Perú,2022,100 - Filosofía y psicología,INGLÉS,TEOLOGIAPARAVIVIR S.A.C.,2
Perú,2022,100 - Filosofía y psicología,INGLÉS,UNIVERSIDAD DEL PACIFICO,2
Perú,2022,100 - Filosofía y psicología,RUSO,ANARCRITICA EDICIONES LIBERTARIAS E.I.R.L.,1
Perú,2022,100 - Filosofía y psicología,SUECO,MANUS SINISTRA DE PAUL NUNEZ SOLANO,3
Perú,2022,200 - Religión,COREANO,PUBLICACIONES BUENAS NUEVAS,1
Perú,2022,200 - Religión,ESPAÑOL,TEOLOGIAPARAVIVIR S.A.C.,1
Perú,2022,200 - Religión,GRIEGO,ASOCIACION HIJAS DE SAN PABLO,1
Perú,2022,200 - Religión,INGLÉS,"ASCATE RAMOS, JOSE GAMALIEL",1
Perú,2022,200 - Religión,INGLÉS,ASOCIACION PERUANA DE LA SOKA GAKKAI INTERNACIONAL,1
Perú,2022,200 - Religión,INGLÉS,CENTRO DE INVESTIGACIONES Y PUBLICACIONES - EDICIONES PUMA,16
Perú,2022,200 - Religión,INGLÉS,TEOLOGIAPARAVIVIR S.A.C.,38
Perú,2022,200 - Religión,INGLÉS,VEDIKA EDICIONES DE ALEJANDRO SALAZAR RODRIGUEZ,1
Perú,2022,200 - Religión,ITALIANO,ASOCIACION HIJAS DE SAN PABLO,1
Perú,2022,200 - Religión,ITALIANO,ASOCIACION SANTO TOMAS DE AQUINO,1
Perú,2022,200 - Religión,JAPONÉS,ASOCIACION PERUANA DE LA SOKA GAKKAI INTERNACIONAL,5
Perú,2022,200 - Religión,NEERLANDÉS,TEOLOGIAPARAVIVIR S.A.C.,5
Perú,2022,200 - Religión,PORTUGUÉS,ASOCIACION HIJAS DE SAN PABLO,1
Perú,2022,300 - Ciencias sociales,ALEMÁN,"DATWYLER, MAJA RUTH",1
Perú,2022,300 - Ciencias sociales,ALEMÁN,PALESTRA EDITORES S.A.C.,1
Perú,2022,300 - Ciencias sociales,ESPAÑOL,"DERECHO, AMBIENTE Y RECURSOS NATURALES",2
Perú,2022,300 - Ciencias sociales,ESPAÑOL,ERNST & YOUNG CONSULTORES S. CIVIL DE R. L.,2
Perú,2022,300 - Ciencias sociales,ESPAÑOL,ERNST & YOUNG LAW S. CIVIL DE R.L,1
Perú,2022,300 - Ciencias sociales,ESPAÑOL,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,3
Perú,2022,300 - Ciencias sociales,ESPAÑOL,PRINCONSER SCHOOL OF PHILOSOPHY S.A.C.,2
Perú,2022,300 - Ciencias sociales,FRANCÉS,INSTITUTO DE ESTUDIOS PERUANOS,1
Perú,2022,300 - Ciencias sociales,HEBREO,PALESTRA EDITORES S.A.C.,1
Perú,2022,300 - Ciencias sociales,INGLÉS,CARAL EDITORES E.I.R.L.,2
Perú,2022,300 - Ciencias sociales,INGLÉS,EDICIONES URANO,1
Perú,2022,300 - Ciencias sociales,INGLÉS,EDUKAPITAL S.A.C.S.,1
Perú,2022,300 - Ciencias sociales,INGLÉS,INSTITUTO DE ESTUDIOS PERUANOS,11
Perú,2022,300 - Ciencias sociales,INGLÉS,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,3
Perú,2022,300 - Ciencias sociales,ITALIANO,PALESTRA EDITORES S.A.C.,2
Perú,2022,300 - Ciencias sociales,ITALIANO,UNIVERSIDAD DE LIMA,1
Perú,2022,300 - Ciencias sociales,ITALIANO,ZELA EDITORIAL S.A.C.S.,2
Perú,2022,300 - Ciencias sociales,JAPONÉS,CARAL EDITORES E.I.R.L.,1
Perú,2022,300 - Ciencias sociales,POLACO,EDICIONES EL LECTOR S.R.L.,1
Perú,2022,300 - Ciencias sociales,PORTUGUÉS,PALESTRA EDITORES S.A.C.,9
Perú,2022,400 - Lenguas,INGLÉS,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS S.A.C.,3
Perú,2022,400 - Lenguas,JAPONÉS,ASOCIACION PERUANO JAPONESA,3
Perú,2022,400 - Lenguas,QUECHUA,UNIVERSIDAD NACIONAL JOSE MARIA ARGUEDAS,1
Perú,2022,500 - Ciencias naturales y matemáticas,ESPAÑOL,"PARI ARAPA, JUAN JOSE",1
Perú,2022,500 - Ciencias naturales y matemáticas,RUSO,EDITORIAL C S.A.C.,1
Perú,2022,600 - Tecnología (Ciencias aplicadas),ASHÁNINKA,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,2
Perú,2022,600 - Tecnología (Ciencias aplicadas),ESPAÑOL,AUTORIDAD AUTONOMA DE MAJES,1
Perú,2022,600 - Tecnología (Ciencias aplicadas),ESPAÑOL,CONCEJO NACIONAL PARA LA ETICA PUBLICA - PROETICA,1
Perú,2022,600 - Tecnología (Ciencias aplicadas),ESPAÑOL,GRUPO PLANETA,1
Perú,2022,600 - Tecnología (Ciencias aplicadas),ESPAÑOL,ORGANISMO ANDINO DE SALUD - CONVENIO HIPOLITO UNANUE,1
Perú,2022,600 - Tecnología (Ciencias aplicadas),ESPAÑOL,UNIVERSIDAD DE INGENIERIA Y TECNOLOGIA,1
Perú,2022,600 - Tecnología (Ciencias aplicadas),INGLÉS,COLEGIO DE INGENIEROS DEL PERU,1
Perú,2022,600 - Tecnología (Ciencias aplicadas),INGLÉS,GATO VIEJO PRODUCCION EDITORIAL S.A.C.,1
Perú,2022,700 - Las Artes Bellas artes y artes decorativas,ESE EJA,MANGALINE PERU E.I.R.L,1
Perú,2022,700 - Las Artes Bellas artes y artes decorativas,ESPAÑOL,CASA CARTON PERU E.I.R.L.,1
Perú,2022,700 - Las Artes Bellas artes y artes decorativas,ESPAÑOL,"CHACON ROSASCO, CESAR",1
Perú,2022,700 - Las Artes Bellas artes y artes decorativas,INGLÉS,EL GATO DESCALZO DE GERMAN ATOCHE INTILI,2
Perú,2022,700 - Las Artes Bellas artes y artes decorativas,INGLÉS,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,1
Perú,2022,700 - Las Artes Bellas artes y artes decorativas,INGLÉS,UNIVERSIDAD DE LIMA,1
Perú,2022,700 - Las Artes Bellas artes y artes decorativas,ITALIANO,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,1
Perú,2022,700 - Las Artes Bellas artes y artes decorativas,JAPONÉS,GRUPO EDICIONES KYU PERU S.A.C.,1
Perú,2022,700 - Las Artes Bellas artes y artes decorativas,JAPONÉS,GRUPO HANABI S.A.C.,2
Perú,2022,700 - Las Artes Bellas artes y artes decorativas,JAPONÉS,MANGALINE PERU E.I.R.L,4
Perú,2022,700 - Las Artes Bellas artes y artes decorativas,PORTUGUÉS,EDITORIAL C S.A.C.,1
Perú,2022,800 - Literatura y retórica,ALEMÁN,EDICIONES DODI E.I.R.L.,2
Perú,2022,800 - Literatura y retórica,ESPAÑOL,CORPORACION IGNEO S.A.C.,3
Perú,2022,800 - Literatura y retórica,ESPAÑOL,DIDACTICA EDITORES S.A.C.,1
Perú,2022,800 - Literatura y retórica,ESPAÑOL,EDICIONES KUELAP S.A.C.,1
Perú,2022,800 - Literatura y retórica,ESPAÑOL,EL GATO DESCALZO DE GERMAN ATOCHE INTILI,1
Perú,2022,800 - Literatura y retórica,ESPAÑOL,RIO HABLADOR S.A.C.,2
Perú,2022,800 - Literatura y retórica,FRANCÉS,ALASTOR S.A.C.,1
Perú,2022,800 - Literatura y retórica,FRANCÉS,EDICIONES MYL S.A.C.,1
Perú,2022,800 - Literatura y retórica,FRANCÉS,EM EDICIONES S.A.C.,1
Perú,2022,800 - Literatura y retórica,FRANCÉS,GRAFOS & MAQUINACIONES S.A.C.,1
Perú,2022,800 - Literatura y retórica,FRANCÉS,GRUPO PLANETA,4
Perú,2022,800 - Literatura y retórica,GRIEGO,ALASTOR S.A.C.,1
Perú,2022,800 - Literatura y retórica,INGLÉS,ALASTOR S.A.C.,2
Perú,2022,800 - Literatura y retórica,INGLÉS,CABEZONES IDEAS Y CONTENIDOS S.A.C.,6
Perú,2022,800 - Literatura y retórica,INGLÉS,EDICIONES URANO,33
Perú,2022,800 - Literatura y retórica,INGLÉS,PENGUIN RANDOM HOUSE,4
Perú,2022,800 - Literatura y retórica,INGLÉS,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,2
Perú,2022,800 - Literatura y retórica,ITALIANO,GRUPO EMPRESARIAL AMOTAPE S.A.C.,2
Perú,2022,800 - Literatura y retórica,ITALIANO,GRUPO TEXTOS S.A.C.,1
Perú,2022,800 - Literatura y retórica,ITALIANO,SOL NEGRO DE PAUL JESUS GUILLEN DELGADO,1
Perú,2022,800 - Literatura y retórica,ITALIANO,UNIVERSIDAD CESAR VALLEJO S.A.C.,5
Perú,2022,800 - Literatura y retórica,PORTUGUÉS,CANTERA EDITORES E.I.R.L.,2
Perú,2022,800 - Literatura y retórica,PORTUGUÉS,CASCAHUESOS EDITORES S.A.C.,1
Perú,2022,800 - Literatura y retórica,PORTUGUÉS,EDITORIAL C S.A.C.,3
Perú,2022,800 - Literatura y retórica,PORTUGUÉS,ESTACION LA CULTURA S.A.C.,1
Perú,2022,800 - Literatura y retórica,PORTUGUÉS,MANOFALSA EDITORES E.I.R.L.,2
Perú,2022,800 - Literatura y retórica,QUECHUA,"ABRILL VARGAS, ROSA VICTORIA",1
Perú,2022,800 - Literatura y retórica,QUECHUA,ASOCIACION CIVIL SIN FINES DE LUCRO PURIYNINCHIK,1
Perú,2022,800 - Literatura y retórica,QUECHUA,TRILOBITES E.I.R.L.,1
Perú,2022,800 - Literatura y retórica,RUSO,LLUVIA EDITORES DE ESTEBAN QUIROZ CISNEROS,1
Perú,2022,800 - Literatura y retórica,SUECO,GRUPO PLANETA,1
Perú,2022,900 - Geografía e historia,ALEMÁN,CARAL EDITORES E.I.R.L.,1
Perú,2022,900 - Geografía e historia,ESPAÑOL,"BUSTAMANTE CANO, JOSE WALTER JAIME",1
Perú,2022,900 - Geografía e historia,ESPAÑOL,"NEGRON ROMERO, SAYDI MARIA",1
Perú,2022,900 - Geografía e historia,ESPAÑOL,UNIVERSIDAD SAN IGNACIO DE LOYOLA,1
Perú,2022,900 - Geografía e historia,INGLÉS,EDICIONES EL LECTOR S.R.L.,1
Perú,2022,900 - Geografía e historia,INGLÉS,HORIZONTE DE JUAN HUMBERTO DAMONTE VALENCIA,1
Perú,2022,900 - Geografía e historia,INGLÉS,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,5
Perú,2023,0 - Generalidades,ALEMÁN,ANDE DE MAXIMO OSCAR LUIS MARTINEZ SALIROSAS,1
Perú,2023,0 - Generalidades,ALEMÁN,UBI LEX ASESORES S.A.C.,1
Perú,2023,0 - Generalidades,CHINO,EMPRESA PERUANA DE SERVICIOS EDITORIALES S.A.,1
Perú,2023,0 - Generalidades,ESPAÑOL,"CHAMBI IDME, EDWIN ALEX",2
Perú,2023,0 - Generalidades,ESPAÑOL,"QUISPE BORDA, SHENY KATERINE",1
Perú,2023,0 - Generalidades,ESPAÑOL,"VALDIVIA TERRAZAS, RENZO FAVIANNI",1
Perú,2023,0 - Generalidades,INGLÉS,CORPORACION YACHAY S.A.C.,2
Perú,2023,0 - Generalidades,INGLÉS,UNIVERSIDAD PERUANA CAYETANO HEREDIA,1
Perú,2023,0 - Generalidades,PORTUGUÉS,"SOUSA FALCAO SANTOS MATOS, FILIPA",1
Perú,2023,100 - Filosofía y psicología,ALEMÁN,CARAL EDITORES E.I.R.L.,1
Perú,2023,100 - Filosofía y psicología,ESPAÑOL,"ALARCON ALBUJAR, BRIAN A",1
Perú,2023,100 - Filosofía y psicología,ESPAÑOL,"MULLER CARO, RODOLFO PEDRO",1
Perú,2023,100 - Filosofía y psicología,FRANCÉS,CARAL EDITORES E.I.R.L.,1
Perú,2023,100 - Filosofía y psicología,FRANCÉS,GRUPO PLANETA,1
Perú,2023,100 - Filosofía y psicología,FRANCÉS,ORGANIZACION INTERNACIONAL NUEVA ACROPOLIS,1
Perú,2023,100 - Filosofía y psicología,GRIEGO,GRUPO TEXTOS S.A.C.,1
Perú,2023,100 - Filosofía y psicología,INGLÉS,CARAL EDITORES E.I.R.L.,1
Perú,2023,100 - Filosofía y psicología,INGLÉS,EDICIONES URANO,3
Perú,2023,100 - Filosofía y psicología,INGLÉS,GRUPO PLANETA,5
Perú,2023,100 - Filosofía y psicología,INGLÉS,GRUPO TEXTOS S.A.C.,2
Perú,2023,100 - Filosofía y psicología,INGLÉS,MANUS SINISTRA DE PAUL NUNEZ SOLANO,6
Perú,2023,200 - Religión,ALEMÁN,LIMUD EDICIONES E.I.R.L.,1
Perú,2023,200 - Religión,ESPAÑOL,"BORJA ZAPATA, JUAN MARTIN",1
Perú,2023,200 - Religión,ESPAÑOL,"SALAZAR LOZANO, LUIS AMERICO",1
Perú,2023,200 - Religión,ESPAÑOL,TEOLOGIAPARAVIVIR S.A.C.,1
Perú,2023,200 - Religión,FRANCÉS,ASOCIACION SANTO TOMAS DE AQUINO,1
Perú,2023,200 - Religión,INGLÉS,ASOCIACION PERUANA DE LA SOKA GAKKAI INTERNACIONAL,2
Perú,2023,200 - Religión,INGLÉS,CENTRO DE INVESTIGACIONES Y PUBLICACIONES - EDICIONES PUMA,3
Perú,2023,200 - Religión,INGLÉS,EDICIONES URANO,4
Perú,2023,200 - Religión,INGLÉS,GRUPO PLANETA,2
Perú,2023,200 - Religión,INGLÉS,TEOLOGIAPARAVIVIR S.A.C.,38
Perú,2023,200 - Religión,ITALIANO,ASOCIACION HIJAS DE SAN PABLO,2
Perú,2023,200 - Religión,ITALIANO,ORDEN DE SAN AGUSTIN: PROVINCIA DE NUESTRA SENORA DE GRACIA DEL PERU,1
Perú,2023,200 - Religión,ITALIANO,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,1
Perú,2023,200 - Religión,ITALIANO,TRADICION Y ACCION POR UN PERU MAYOR,1
Perú,2023,200 - Religión,JAPONÉS,ASOCIACION PERUANA DE LA SOKA GAKKAI INTERNACIONAL,2
Perú,2023,200 - Religión,LATÍN,ORGANIZACION PARA EL DESARROLLO CULTURAL DEL PERU S.R.L.,1
Perú,2023,200 - Religión,NEERLANDÉS,ASOCIACION SANTO TOMAS DE AQUINO,1
Perú,2023,200 - Religión,PORTUGUÉS,ASOCIACION SANTO TOMAS DE AQUINO,2
Perú,2023,200 - Religión,SÁNSCRITO,GRUPO PLANETA,2
Perú,2023,300 - Ciencias sociales,ALEMÁN,ANDE DE MAXIMO OSCAR LUIS MARTINEZ SALIROSAS,1
Perú,2023,300 - Ciencias sociales,ALEMÁN,INSTITUTO APOYO,6
Perú,2023,300 - Ciencias sociales,ASHÁNINKA,RED DE ORGANIZACIONES DE JOVENES INDIGENAS DE AYACUCHO - NUQANCHIK MARONIJEI NOSHANINKA,1
Perú,2023,300 - Ciencias sociales,ESPAÑOL,"CAMPANA MARROQUIN, WILLIAM HERBERT",1
Perú,2023,300 - Ciencias sociales,ESPAÑOL,"DERECHO, AMBIENTE Y RECURSOS NATURALES",1
Perú,2023,300 - Ciencias sociales,ESPAÑOL,ERNST & YOUNG CONSULTORES S. CIVIL DE R. L.,4
Perú,2023,300 - Ciencias sociales,ESPAÑOL,JUAN GUTEMBERG EDITORES IMPRESORES E.I.R.L.,1
Perú,2023,300 - Ciencias sociales,ESPAÑOL,MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS,2
Perú,2023,300 - Ciencias sociales,FRANCÉS,ACHAWATA S.A C.,1
Perú,2023,300 - Ciencias sociales,FRANCÉS,PALESTRA EDITORES S.A.C.,2
Perú,2023,300 - Ciencias sociales,FRANCÉS,QHATU EDITORIAL S.A.C.S.,1
Perú,2023,300 - Ciencias sociales,INGLÉS,AVANTGARD EDICIONES S.A.C.,10
Perú,2023,300 - Ciencias sociales,INGLÉS,INSTITUTO DE ESTUDIOS PERUANOS,5
Perú,2023,300 - Ciencias sociales,INGLÉS,PALESTRA EDITORES S.A.C.,4
Perú,2023,300 - Ciencias sociales,INGLÉS,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,4
Perú,2023,300 - Ciencias sociales,INGLÉS,UNIVERSIDAD DEL PACIFICO,4
Perú,2023,300 - Ciencias sociales,ITALIANO,GRUPO TEXTOS S.A.C.,1
Perú,2023,300 - Ciencias sociales,ITALIANO,INSTITUTO PACIFICO S.A.C.,1
Perú,2023,300 - Ciencias sociales,ITALIANO,PALESTRA EDITORES S.A.C.,2
Perú,2023,300 - Ciencias sociales,ITALIANO,ZELA EDITORIAL S.A.C.S.,7
Perú,2023,300 - Ciencias sociales,PORTUGUÉS,ANDE DE MAXIMO OSCAR LUIS MARTINEZ SALIROSAS,1
