PAIS,ANO,DEWEY PRINCIPAL,TRADUCCIÓN,EDITORIAL,CANTIDAD
Uruguay,2023,700 - Las Artes Bellas artes y artes decorativas,NO,MUSEO BLANES,6
Uruguay,2023,700 - Las Artes Bellas artes y artes decorativas,NO,PENGUIN RANDOM HOUSE,8
Uruguay,2023,700 - Las Artes Bellas artes y artes decorativas,NO,UNIVERSIDAD DE LA REPUBLICA,6
Uruguay,2023,800 - Literatura y retórica,NO,ARQUETIPO GRUPO EDITORIAL,64
Uruguay,2023,800 - Literatura y retórica,NO,CASA EDITORIAL HUM - ESTUARIO,76
Uruguay,2023,800 - Literatura y retórica,NO,EDITORIAL FIN DE SIGLO,58
Uruguay,2023,800 - Literatura y retórica,NO,GRUPO PLANETA,82
Uruguay,2023,800 - Literatura y retórica,NO,PENGUIN RANDOM HOUSE,74
Uruguay,2023,800 - Literatura y retórica,SÍ,ARQUETIPO GRUPO EDITORIAL,10
Uruguay,2023,800 - Literatura y retórica,SÍ,EDICIONES URANO,3
Uruguay,2023,800 - Literatura y retórica,SÍ,"FIGARES ESTEVEZ, ALVARO JAVIER",20
Uruguay,2023,800 - Literatura y retórica,SÍ,LATINBOOKS INTERNATIONAL,121
Uruguay,2023,800 - Literatura y retórica,SÍ,"SAINZ-RASINES ANTOGNAZZA, VIRGINIA",2
Uruguay,2023,900 - Geografía e historia,NO,EDICIONES DE LA BANDA ORIENTAL,10
Uruguay,2023,900 - Geografía e historia,NO,EDITORIAL FIN DE SIGLO,6
Uruguay,2023,900 - Geografía e historia,NO,GRUPO PLANETA,15
Uruguay,2023,900 - Geografía e historia,NO,PENGUIN RANDOM HOUSE,25
Uruguay,2023,900 - Geografía e historia,NO,UNIVERSIDAD DE LA REPUBLICA,13
Uruguay,2023,900 - Geografía e historia,SÍ,EDICIONES URANO,1
Uruguay,2023,900 - Geografía e historia,SÍ,FUNDACION KONRAD ADENAUER,1
Uruguay,2023,900 - Geografía e historia,SÍ,"LAMSTEIN CRATZMAR, ILANA",1
Uruguay,2024,0 - Generalidades,NO,"AGESTA TOLEDO, PABLO RAUL",26
Uruguay,2024,0 - Generalidades,NO,FLOR NEGRA EDICIONES,22
Uruguay,2024,0 - Generalidades,NO,GRUPO PLANETA,42
Uruguay,2024,0 - Generalidades,NO,PENGUIN RANDOM HOUSE,20
Uruguay,2024,0 - Generalidades,NO,YAUGURU,21
Uruguay,2024,0 - Generalidades,SÍ,"DAMBORIARENA ROGE, MARIA JOSE",1
Uruguay,2024,0 - Generalidades,SÍ,EDICIONES URANO,22
Uruguay,2024,0 - Generalidades,SÍ,"FONSECA MACHADO, ANA VERONICA",1
Uruguay,2024,0 - Generalidades,SÍ,"TORRES HERBONNIERI, MANUEL ALEJANDRO",5
Uruguay,2024,0 - Generalidades,SÍ,ZONA EDITORIAL,2
Uruguay,2024,100 - Filosofía y psicología,NO,ANFIBIOS DEL AIRE,4
Uruguay,2024,100 - Filosofía y psicología,NO,"FLORES FALERO, LUCIANA MIKKAELA",4
Uruguay,2024,100 - Filosofía y psicología,NO,GRUPO PLANETA,18
Uruguay,2024,100 - Filosofía y psicología,NO,PENGUIN RANDOM HOUSE,21
Uruguay,2024,100 - Filosofía y psicología,NO,UNIVERSIDAD DE LA REPUBLICA,8
Uruguay,2024,100 - Filosofía y psicología,SÍ,ESCOLIOS EDICIONES NUMERADAS,1
Uruguay,2024,100 - Filosofía y psicología,SÍ,FARDO,1
Uruguay,2024,100 - Filosofía y psicología,SÍ,"KIMELMAN, TALI",2
Uruguay,2024,100 - Filosofía y psicología,SÍ,"NEUHAUSER, KARIN",2
Uruguay,2024,200 - Religión,NO,"ARROSA, JIMENA",11
Uruguay,2024,200 - Religión,NO,"BAEZ ROMERO, WALKIDIA VANESSA",4
Uruguay,2024,200 - Religión,NO,FUNDACION AMERINDIA,6
Uruguay,2024,200 - Religión,NO,GRUPO SANTILLANA,29
Uruguay,2024,200 - Religión,NO,"VALLARINO CRUZ, JULIO WASHINGTON",16
Uruguay,2024,200 - Religión,SÍ,EDICIONES DEL BOSQUE,1
Uruguay,2024,200 - Religión,SÍ,FUNDACION AMERINDIA,1
Uruguay,2024,200 - Religión,SÍ,HUGO FERRARO,1
Uruguay,2024,200 - Religión,SÍ,"MAIER, NATALIA",3
Uruguay,2024,300 - Ciencias sociales,NO,B DE F,32
Uruguay,2024,300 - Ciencias sociales,NO,FUNDACION DE CULTURA UNIVERSITARIA,145
Uruguay,2024,300 - Ciencias sociales,NO,GRUPO MAGRO,24
Uruguay,2024,300 - Ciencias sociales,NO,MINISTERIO DE EDUCACION Y CULTURA (MEC),24
Uruguay,2024,300 - Ciencias sociales,NO,UNIVERSIDAD DE LA REPUBLICA,46
Uruguay,2024,300 - Ciencias sociales,SÍ,B DE F,3
Uruguay,2024,300 - Ciencias sociales,SÍ,DOBLE CLIC,2
Uruguay,2024,300 - Ciencias sociales,SÍ,EDITORIAL MAR CARIBE,3
Uruguay,2024,300 - Ciencias sociales,SÍ,FUNDACION FRIEDRICH EBERT EN URUGUAY (FESUR),2
Uruguay,2024,300 - Ciencias sociales,SÍ,FUNDACION KONRAD ADENAUER,2
Uruguay,2024,400  - Lenguas,NO,"GONZALEZ DIAZ, MARIA JOSE",1
Uruguay,2024,400  - Lenguas,NO,"PEREIRA CASTRO, MARIANA",1
Uruguay,2024,400  - Lenguas,NO,"RODRIGUES DE OLIVEIRA, SABRINA",7
Uruguay,2024,400  - Lenguas,NO,UNIVERSIDAD DE LA REPUBLICA,2
Uruguay,2024,400 - Lenguas,NO,ADMINISTRACION NACIONAL DE EDUCACION PUBLICA (ANEP),1
Uruguay,2024,400 - Lenguas,NO,DOBLE CLIC,2
Uruguay,2024,400 - Lenguas,NO,GRUPO PLANETA,2
Uruguay,2024,400 - Lenguas,NO,MINISTERIO DE EDUCACION Y CULTURA (MEC),2
Uruguay,2024,400 - Lenguas,NO,"ROSANO MALACRE, NICOLAS IGNACIO",10
Uruguay,2024,400 - Lenguas,SÍ,"VAL SANCHEZ, SANTIAGO",1
Uruguay,2024,500 - Ciencias naturales y matemáticas,NO,DOBLE CLIC,4
Uruguay,2024,500 - Ciencias naturales y matemáticas,NO,EDITORIAL MAR CARIBE,5
Uruguay,2024,500 - Ciencias naturales y matemáticas,NO,MINISTERIO DE AMBIENTE,4
Uruguay,2024,500 - Ciencias naturales y matemáticas,NO,MINISTERIO DE EDUCACION Y CULTURA (MEC),2
Uruguay,2024,500 - Ciencias naturales y matemáticas,NO,UNIVERSIDAD DE LA REPUBLICA,6
Uruguay,2024,500 - Ciencias naturales y matemáticas,SÍ,BOOKSHOP EDITORIAL,2
Uruguay,2024,500 - Ciencias naturales y matemáticas,SÍ,"CABEZUDO, ISABEL",1
Uruguay,2024,500 - Ciencias naturales y matemáticas,SÍ,"DIAZ RIAL, INES",1
Uruguay,2024,600 - Tecnología (Ciencias aplicadas),NO,EL PAIS,10
Uruguay,2024,600 - Tecnología (Ciencias aplicadas),NO,GRUPO PLANETA,14
Uruguay,2024,600 - Tecnología (Ciencias aplicadas),NO,INSTITUTO NACIONAL DE INVESTIGACION AGROPECUARIA (INIA),16
Uruguay,2024,600 - Tecnología (Ciencias aplicadas),NO,PLAN CEIBAL,56
Uruguay,2024,600 - Tecnología (Ciencias aplicadas),NO,UNIVERSIDAD DE LA REPUBLICA,15
Uruguay,2024,600 - Tecnología (Ciencias aplicadas),SÍ,EDITORIAL MAR CARIBE,1
Uruguay,2024,600 - Tecnología (Ciencias aplicadas),SÍ,LUX DIVINA,1
Uruguay,2024,700 - Las Artes  Bellas artes y artes decorativas,NO,GRUPO PLANETA,5
Uruguay,2024,700 - Las Artes  Bellas artes y artes decorativas,NO,INTENDENCIA DE MONTEVIDEO,11
Uruguay,2024,700 - Las Artes  Bellas artes y artes decorativas,NO,MINISTERIO DE EDUCACION Y CULTURA (MEC),14
Uruguay,2024,700 - Las Artes  Bellas artes y artes decorativas,NO,PENGUIN RANDOM HOUSE,4
Uruguay,2024,700 - Las Artes  Bellas artes y artes decorativas,NO,UNIVERSIDAD DE LA REPUBLICA,17
Uruguay,2024,700 - Las Artes  Bellas artes y artes decorativas,SÍ,"MAGNOU ARNABAL, GONZALO",1
Uruguay,2024,700 - Las Artes Bellas artes y artes decorativas,NO,ALTER EDICIONES,13
Uruguay,2024,700 - Las Artes Bellas artes y artes decorativas,NO,FUNDACION PABLO ATCHUGARRY,7
Uruguay,2024,700 - Las Artes Bellas artes y artes decorativas,NO,GRUPO PLANETA,6
Uruguay,2024,700 - Las Artes Bellas artes y artes decorativas,NO,PENGUIN RANDOM HOUSE,8
Uruguay,2024,700 - Las Artes Bellas artes y artes decorativas,NO,UNIVERSIDAD DE LA REPUBLICA,7
Uruguay,2024,700 - Las Artes Bellas artes y artes decorativas,SÍ,BOOKSHOP EDITORIAL,11
Uruguay,2024,700 - Las Artes Bellas artes y artes decorativas,SÍ,INTENDENCIA DE MONTEVIDEO,1
Uruguay,2024,800 - Literatura y retórica,NO,ARQUETIPO GRUPO EDITORIAL,103
Uruguay,2024,800 - Literatura y retórica,NO,CASA EDITORIAL HUM - ESTUARIO,58
Uruguay,2024,800 - Literatura y retórica,NO,FARDO,60
Uruguay,2024,800 - Literatura y retórica,NO,GRUPO PLANETA,108
Uruguay,2024,800 - Literatura y retórica,NO,PENGUIN RANDOM HOUSE,58
Uruguay,2024,800 - Literatura y retórica,SÍ,ARQUETIPO GRUPO EDITORIAL,20
Uruguay,2024,800 - Literatura y retórica,SÍ,BOOKSHOP EDITORIAL,6
Uruguay,2024,800 - Literatura y retórica,SÍ,CASA EDITORIAL HUM - ESTUARIO,2
Uruguay,2024,800 - Literatura y retórica,SÍ,FARDO,3
Uruguay,2024,800 - Literatura y retórica,SÍ,LATINBOOKS INTERNATIONAL,222
Uruguay,2024,900 - Geografía e historia,NO,EDICIONES DE LA BANDA ORIENTAL,6
Uruguay,2024,900 - Geografía e historia,NO,GRUPO PLANETA,13
Uruguay,2024,900 - Geografía e historia,NO,PENGUIN RANDOM HOUSE,15
Uruguay,2024,900 - Geografía e historia,NO,UNIVERSIDAD DE LA REPUBLICA,7
Uruguay,2024,900 - Geografía e historia,NO,VENADO REAL,6
Uruguay,2024,900 - Geografía e historia,SÍ,SITIOS DE MEMORIA - URUGUAY,1
Uruguay,2025,0 - Generalidades,NO,EDICIONES URANO,20
Uruguay,2025,0 - Generalidades,NO,EDITORIAL MAR CARIBE,25
Uruguay,2025,0 - Generalidades,NO,GRUPO SANTILLANA,56
Uruguay,2025,0 - Generalidades,NO,PENGUIN RANDOM HOUSE,27
Uruguay,2025,0 - Generalidades,NO,YAUGURU,31
Uruguay,2025,0 - Generalidades,SÍ,AG EDITOR SAS,6
Uruguay,2025,0 - Generalidades,SÍ,ASTROMULO,2
Uruguay,2025,0 - Generalidades,SÍ,EDICIONES URANO,18
Uruguay,2025,0 - Generalidades,SÍ,EDITORIAL FIN DE SIGLO,2
Uruguay,2025,0 - Generalidades,SÍ,YAUGURU,3
Uruguay,2025,100 - Filosofía y psicología,NO,"ALMEIDA GARCIA, JUAN FRANCISCO",17
Uruguay,2025,100 - Filosofía y psicología,NO,FARDO,6
Uruguay,2025,100 - Filosofía y psicología,NO,GRUPO PLANETA,59
Uruguay,2025,100 - Filosofía y psicología,NO,PENGUIN RANDOM HOUSE,35
Uruguay,2025,100 - Filosofía y psicología,NO,UNIVERSIDAD DE LA REPUBLICA,10
Uruguay,2025,200 - Religión,NO,CENTRO EMMANUEL,4
Uruguay,2025,200 - Religión,NO,"FERNANDEZ MOROTTO, CYNTHIA MARIANELA",3
Uruguay,2025,200 - Religión,NO,FUNDACION AMERINDIA,5
Uruguay,2025,200 - Religión,NO,GRUPO PLANETA,5
Uruguay,2025,200 - Religión,NO,IGLESIA CATOLICA APOSTOLICA ROMANA,3
Uruguay,2025,200 - Religión,SÍ,"BOSSIO MONTELLANOS, LUIS ENRIQUE",1
Uruguay,2025,200 - Religión,SÍ,FUNDACION AMERINDIA,3
Uruguay,2025,200 - Religión,SÍ,"SEROPIAN DIVE, EMANUEL",1
Uruguay,2025,200 - Religión,SÍ,UNIVERSIDAD DE LA REPUBLICA,2
Uruguay,2025,300 - Ciencias sociales,NO,B DE F,25
Uruguay,2025,300 - Ciencias sociales,NO,EDITORIAL MAR CARIBE,25
Uruguay,2025,300 - Ciencias sociales,NO,FUNDACION DE CULTURA UNIVERSITARIA,162
Uruguay,2025,300 - Ciencias sociales,NO,GRUPO MAGRO,25
Uruguay,2025,300 - Ciencias sociales,NO,UNIVERSIDAD DE LA REPUBLICA,43
Uruguay,2025,300 - Ciencias sociales,SÍ,ADMINISTRACION NACIONAL DE EDUCACION PUBLICA (ANEP),4
Uruguay,2025,300 - Ciencias sociales,SÍ,AG EDITOR SAS,5
Uruguay,2025,300 - Ciencias sociales,SÍ,DOBLE CLIC,2
Uruguay,2025,300 - Ciencias sociales,SÍ,FUNDACION FRIEDRICH EBERT EN URUGUAY (FESUR),6
Uruguay,2025,300 - Ciencias sociales,SÍ,FUNDACION KONRAD ADENAUER,3
Uruguay,2025,400  - Lenguas,NO,EDICIONES LEON,1
Uruguay,2025,400  - Lenguas,NO,FARDO,1
Uruguay,2025,400  - Lenguas,NO,GRUPO SANTILLANA,1
Uruguay,2025,400  - Lenguas,NO,UNIVERSIDAD DE LA REPUBLICA,2
Uruguay,2025,400  - Lenguas,SÍ,"RIVERO ZEBALLOS, DANIELA",1
Uruguay,2025,400 - Lenguas,NO,DOBLE CLIC,3
Uruguay,2025,400 - Lenguas,NO,EDICIONES DE LA BANDA ORIENTAL,1
Uruguay,2025,400 - Lenguas,NO,GRUPO PLANETA,3
Uruguay,2025,400 - Lenguas,NO,SHINJIDAI NIHONGO SHUPPANSHA,4
Uruguay,2025,400 - Lenguas,NO,UNIVERSIDAD DE LA REPUBLICA,3
Uruguay,2025,500 - Ciencias naturales y matemáticas,NO,"BANFI DUPETIT, MATIAS HUMBERTO",2
Uruguay,2025,500 - Ciencias naturales y matemáticas,NO,EDITORIAL MAR CARIBE,20
Uruguay,2025,500 - Ciencias naturales y matemáticas,NO,"HORMES, STEFAN BERND",9
Uruguay,2025,500 - Ciencias naturales y matemáticas,NO,INDICE GRUPO EDITORIAL,3
Uruguay,2025,500 - Ciencias naturales y matemáticas,NO,UNIVERSIDAD DE LA REPUBLICA,4
Uruguay,2025,500 - Ciencias naturales y matemáticas,SÍ,INSTITUTO INTERAMERICANO PARA LA INVESTIGACION DEL CAMBIO GLOBAL,2
Uruguay,2025,600 - Tecnología (Ciencias aplicadas),NO,AG EDITOR SAS,19
Uruguay,2025,600 - Tecnología (Ciencias aplicadas),NO,"ESTEVEZ GRIEGO, FERNANDO",14
Uruguay,2025,600 - Tecnología (Ciencias aplicadas),NO,GRUPO PLANETA,12
Uruguay,2025,600 - Tecnología (Ciencias aplicadas),NO,INSTITUTO NACIONAL DE INVESTIGACION AGROPECUARIA (INIA),13
Uruguay,2025,600 - Tecnología (Ciencias aplicadas),NO,PENGUIN RANDOM HOUSE,10
Uruguay,2025,600 - Tecnología (Ciencias aplicadas),SÍ,AG EDITOR SAS,9
Uruguay,2025,700 - Las Artes  Bellas artes y artes decorativas,NO,BMR PRODUCTOS CULTURALES S.R.L.,5
Uruguay,2025,700 - Las Artes  Bellas artes y artes decorativas,NO,GRUPO PLANETA,5
Uruguay,2025,700 - Las Artes  Bellas artes y artes decorativas,NO,INTENDENCIA DE MONTEVIDEO,8
Uruguay,2025,700 - Las Artes  Bellas artes y artes decorativas,NO,MINISTERIO DE EDUCACION Y CULTURA (MEC),26
Uruguay,2025,700 - Las Artes  Bellas artes y artes decorativas,NO,UNIVERSIDAD DE LA REPUBLICA,15
Uruguay,2025,700 - Las Artes Bellas artes y artes decorativas,NO,"DELGADO HEREDIA, FEDERICO MARCEL",19
Uruguay,2025,700 - Las Artes Bellas artes y artes decorativas,NO,FUNDACION PABLO ATCHUGARRY,4
Uruguay,2025,700 - Las Artes Bellas artes y artes decorativas,NO,GRUPO PLANETA,9
Uruguay,2025,700 - Las Artes Bellas artes y artes decorativas,NO,INTENDENCIA DE MONTEVIDEO,4
Uruguay,2025,700 - Las Artes Bellas artes y artes decorativas,NO,UNIVERSIDAD DE LA REPUBLICA,13
Uruguay,2025,700 - Las Artes Bellas artes y artes decorativas,SÍ,"ARCARDINI RAVERA, ALEJANDRO RAMON",2
Uruguay,2025,800 - Literatura y retórica,NO,ARQUETIPO GRUPO EDITORIAL,116
Uruguay,2025,800 - Literatura y retórica,NO,FARDO,56
Uruguay,2025,800 - Literatura y retórica,NO,GRUPO PLANETA,93
Uruguay,2025,800 - Literatura y retórica,NO,LATINBOOKS INTERNATIONAL,67
Uruguay,2025,800 - Literatura y retórica,NO,PENGUIN RANDOM HOUSE,80
Uruguay,2025,800 - Literatura y retórica,SÍ,BOOKSHOP EDITORIAL,6
Uruguay,2025,800 - Literatura y retórica,SÍ,EDICIONES URANO,5
Uruguay,2025,800 - Literatura y retórica,SÍ,FARDO,7
Uruguay,2025,800 - Literatura y retórica,SÍ,LATINBOOKS INTERNATIONAL,172
Uruguay,2025,800 - Literatura y retórica,SÍ,TAJANTE - ( MARIA INES MENDEZ KONCKE),7
Uruguay,2025,900 - Geografía e historia,NO,"BULANTI GUTIERREZ, LEONARDO",7
Uruguay,2025,900 - Geografía e historia,NO,EDICIONES DE LA BANDA ORIENTAL,7
Uruguay,2025,900 - Geografía e historia,NO,GRUPO PLANETA,33
Uruguay,2025,900 - Geografía e historia,NO,LINARDI Y RISSO,5
Uruguay,2025,900 - Geografía e historia,NO,PENGUIN RANDOM HOUSE,17
Uruguay,2025,900 - Geografía e historia,SÍ,"BOYADJIAN STEPANIAN, HAGOP RUBEN",1
Uruguay,2025,900 - Geografía e historia,SÍ,TINTA & PAPEL EDICIONES,1
Venezuela,2010,0 - Generalidades,NO,FUNDACION EDITORIAL EL PERRO Y LA RANA- MINISTERIO DE LA CULTURA,8
Venezuela,2010,0 - Generalidades,NO,GRABADOS NACIONALES,40
Venezuela,2010,0 - Generalidades,NO,GRUPO LEGIS,9
Venezuela,2010,0 - Generalidades,NO,MINISTERIO DEL PODER POPULAR DE INTERIOR Y JUSTICIA,13
Venezuela,2010,0 - Generalidades,NO,MINISTERIO DEL PODER POPULAR DE LA  COMUNICACION E INFORMACION,21
Venezuela,2010,0 - Generalidades,SÍ,EDICIONES CHIRIME-K,1
Venezuela,2010,0 - Generalidades,SÍ,"EDICIONES Z, C.A",1
Venezuela,2010,0 - Generalidades,SÍ,FUNDACION EDITORIAL EL PERRO Y LA RANA- MINISTERIO DE LA CULTURA,1
Venezuela,2010,0 - Generalidades,SÍ,MINISTERIO DEL PODER POPULAR DE LA  COMUNICACION E INFORMACION,4
Venezuela,2010,0 - Generalidades,SÍ,RANDOM HOUSE MONDADORI,2
Venezuela,2010,100 - Filosofía y psicología,NO,EDITORIAL POMAIRE VENEZUELA S.A.,7
Venezuela,2010,100 - Filosofía y psicología,NO,FUNDACION EDITORIAL EL PERRO Y LA RANA- MINISTERIO DE LA CULTURA,5
Venezuela,2010,100 - Filosofía y psicología,NO,GRAN FRATERNIDAD UNIVERSAL FUNDACION DR. SERGE RAYNAUD DE LA FERRIERE,5
Venezuela,2010,100 - Filosofía y psicología,NO,"ROZO GALVEZ, LUZ ESTELA",3
Venezuela,2010,100 - Filosofía y psicología,NO,UNIVERSIDAD CENTRAL DE VENEZUELA,6
Venezuela,2010,100 - Filosofía y psicología,SÍ,EDICIONES UNIVERSITARIAS VENEZOLANAS,2
Venezuela,2010,100 - Filosofía y psicología,SÍ,"EDITORIAL S.I.A.P, C.A",1
Venezuela,2010,100 - Filosofía y psicología,SÍ,"PEREZ TADINO, CARMELO",1
Venezuela,2010,100 - Filosofía y psicología,SÍ,RANDOM HOUSE MONDADORI,1
Venezuela,2010,100 - Filosofía y psicología,SÍ,UNIVERSIDAD CENTRAL DE VENEZUELA,2
Venezuela,2010,200 - Religión,NO,ASOCIACION CIVIL TRIPODE,11
Venezuela,2010,200 - Religión,NO,GRABADOS NACIONALES,7
Venezuela,2010,200 - Religión,NO,HIJAS DE SAN PABLO (EDICIONES PAULINAS),27
Venezuela,2010,200 - Religión,NO,SAN PABLO DE VENEZUELA,16
Venezuela,2010,200 - Religión,NO,SOKA GAKKAI INTERNACIONAL DE VENEZUELA,13
Venezuela,2010,200 - Religión,SÍ,"BLANCO AVILA, MARCO ANTONIO",1
Venezuela,2010,200 - Religión,SÍ,"GUILLEN, IGNACIO EMILIO",1
Venezuela,2010,200 - Religión,SÍ,HIJAS DE SAN PABLO (EDICIONES PAULINAS),1
Venezuela,2010,200 - Religión,SÍ,"MALDONADO QUINTERO, LIBIA YANETH",1
Venezuela,2010,200 - Religión,SÍ,RANDOM HOUSE MONDADORI,5
Venezuela,2010,300 - Ciencias sociales,NO,"DISTRIBUIDORA TEXTO VOLUMEN 2000, C. A",43
Venezuela,2010,300 - Ciencias sociales,NO,"EDITORIAL ROMOR, C.A.",41
Venezuela,2010,300 - Ciencias sociales,NO,FONDO EDITORIAL IPASME,32
Venezuela,2010,300 - Ciencias sociales,NO,FUNDACION EDITORIAL EL PERRO Y LA RANA- MINISTERIO DE LA CULTURA,86
Venezuela,2010,300 - Ciencias sociales,NO,GRUPO SANTILLANA,154
Venezuela,2010,300 - Ciencias sociales,SÍ,ASOCIACION CIVIL CIBERKARI'NA,1
Venezuela,2010,300 - Ciencias sociales,SÍ,CORPORACION ANDINA DE FOMENTO,1
Venezuela,2010,300 - Ciencias sociales,SÍ,EDICIONES CHIRIME-K,2
Venezuela,2010,300 - Ciencias sociales,SÍ,INSTITUTO REGIONAL DEL DEPORTE DE ARAGUA,2
Venezuela,2010,300 - Ciencias sociales,SÍ,LIBRERIA ALVARO NORA C.A.,2
Venezuela,2010,400  - Lenguas,NO,FONDO EDITORIAL IPASME,7
Venezuela,2010,400  - Lenguas,NO,FUNDACION EDITORIAL EL PERRO Y LA RANA- MINISTERIO DE LA CULTURA,3
Venezuela,2010,400  - Lenguas,NO,"RATMIROFF DE LISCANO, ANDREA KATHERINA",3
Venezuela,2010,400  - Lenguas,NO,UNIVERSIDAD CATOLICA ANDRES BELLO,5
Venezuela,2010,400  - Lenguas,NO,UNIVERSIDAD DE LOS ANDES,4
Venezuela,2010,400 - Lenguas,NO,"ARTEAGA QUINTERO, MARLENE COROMOTO",1
Venezuela,2010,400 - Lenguas,NO,"AVENDANO GRILLO, VICTOR RODOLFO",1
Venezuela,2010,400 - Lenguas,NO,"EDITORIAL CEC, LOS LIBROS DE EL NACIONAL",1
Venezuela,2010,400 - Lenguas,NO,"EDITORIAL MANANTIAL 51, C.A",2
Venezuela,2010,400 - Lenguas,NO,"RATMIROFF DE LISCANO, ANDREA KATHERINA",6
Venezuela,2010,400 - Lenguas,SÍ,"GARCIA HERNANDEZ, LUIS ALBERTO",1
Venezuela,2010,500 - Ciencias naturales y matemáticas,NO,"ACADEMIA DE CIENCIAS, FISICAS, MATEMATICAS Y NATURALES",5
Venezuela,2010,500 - Ciencias naturales y matemáticas,NO,GRABADOS NACIONALES,16
Venezuela,2010,500 - Ciencias naturales y matemáticas,NO,IVIC - INSTITUTO  VENEZOLANO DE INVESTIGACIONES CIENTIFICAS,5
Venezuela,2010,500 - Ciencias naturales y matemáticas,NO,"PARTIDA, CARLOS LUIS",8
Venezuela,2010,500 - Ciencias naturales y matemáticas,NO,UNIVERSIDAD DE LOS ANDES,14
Venezuela,2010,500 - Ciencias naturales y matemáticas,SÍ,UNIVERSIDAD NACIONAL ABIERTA,1
Venezuela,2010,600 - Tecnología (Ciencias aplicadas),NO,EDICIONES B,7
Venezuela,2010,600 - Tecnología (Ciencias aplicadas),NO,INSTITUTO NACIONAL DE INVESTIGACIONES AGRICOLAS -INIA-,7
Venezuela,2010,600 - Tecnología (Ciencias aplicadas),NO,"SIMOES MANDATO, DIAMANTINO",8
Venezuela,2010,600 - Tecnología (Ciencias aplicadas),NO,UNIVERSIDAD CENTRAL DE VENEZUELA,7
Venezuela,2010,600 - Tecnología (Ciencias aplicadas),NO,UNIVERSIDAD DE LOS ANDES,9
Venezuela,2010,600 - Tecnología (Ciencias aplicadas),SÍ,EDITORIAL MEDICA PANAMERICANA,3
Venezuela,2010,600 - Tecnología (Ciencias aplicadas),SÍ,UNIVERSIDAD NACIONAL ABIERTA,2
Venezuela,2010,700 - Las Artes  Bellas artes y artes decorativas,NO,FUNDACION BANCO PROVINCIAL,3
Venezuela,2010,700 - Las Artes  Bellas artes y artes decorativas,NO,FUNDACION CENTRO CULTURAL BOD,2
Venezuela,2010,700 - Las Artes  Bellas artes y artes decorativas,NO,FUNDACION EDITORIAL EL PERRO Y LA RANA- MINISTERIO DE LA CULTURA,8
Venezuela,2010,700 - Las Artes  Bellas artes y artes decorativas,NO,INSTITUTO DE LAS ARTES DE LA IMAGEN Y EL ESPACIO,20
Venezuela,2010,700 - Las Artes  Bellas artes y artes decorativas,NO,MONTE AVILA EDITORES LATINOAMERICANA,4
Venezuela,2010,700 - Las Artes  Bellas artes y artes decorativas,SÍ,"EDICIONES Z, C.A",1
Venezuela,2010,700 - Las Artes  Bellas artes y artes decorativas,SÍ,FUNDACION ESPACIO,1
Venezuela,2010,700 - Las Artes  Bellas artes y artes decorativas,SÍ,INSTITUTO REGIONAL DEL DEPORTE DE ARAGUA,3
Venezuela,2010,700 - Las Artes  Bellas artes y artes decorativas,SÍ,"LAIRET, MARIA FERNANDA",1
Venezuela,2010,700 - Las Artes  Bellas artes y artes decorativas,SÍ,"MARINELLI, CLAUDIO",1
Venezuela,2010,700 - Las Artes Bellas artes y artes decorativas,NO,CENTRO LATINOAMERICANO DE CREACION E INVESTIGACION TEATRAL,2
Venezuela,2010,700 - Las Artes Bellas artes y artes decorativas,NO,EDITORIAL MELVIN C.A,3
Venezuela,2010,700 - Las Artes Bellas artes y artes decorativas,NO,FUNDACION CHACAO PARA LA CULTURA Y EL TURISMO,2
Venezuela,2010,700 - Las Artes Bellas artes y artes decorativas,NO,FUNDACION EDITORIAL EL PERRO Y LA RANA- MINISTERIO DE LA CULTURA,3
Venezuela,2010,700 - Las Artes Bellas artes y artes decorativas,NO,INSTITUTO REGIONAL DEL DEPORTE DE ARAGUA,27
Venezuela,2010,700 - Las Artes Bellas artes y artes decorativas,SÍ,"FUENMAYOR ORTA, JESUS ENRIQUE",1
Venezuela,2010,700 - Las Artes Bellas artes y artes decorativas,SÍ,INSTITUTO REGIONAL DEL DEPORTE DE ARAGUA,21
Venezuela,2010,700 - Las Artes Bellas artes y artes decorativas,SÍ,RANDOM HOUSE MONDADORI,1
Venezuela,2010,800 - Literatura y retórica,NO,FONDO EDITORIAL FUNDARTE,28
Venezuela,2010,800 - Literatura y retórica,NO,FUNDACION EDITORIAL EL PERRO Y LA RANA- MINISTERIO DE LA CULTURA,437
Venezuela,2010,800 - Literatura y retórica,NO,GRUPO SANTILLANA,60
Venezuela,2010,800 - Literatura y retórica,NO,MONTE AVILA EDITORES LATINOAMERICANA,51
Venezuela,2010,800 - Literatura y retórica,NO,RANDOM HOUSE MONDADORI,35
Venezuela,2010,800 - Literatura y retórica,SÍ,EDICIONES UNIVERSITARIAS VENEZOLANAS,11
Venezuela,2010,800 - Literatura y retórica,SÍ,"EDITORIAL CEC, LOS LIBROS DE EL NACIONAL",7
Venezuela,2010,800 - Literatura y retórica,SÍ,FUNDACION EDITORIAL EL PERRO Y LA RANA- MINISTERIO DE LA CULTURA,16
Venezuela,2010,800 - Literatura y retórica,SÍ,MEDICINA ESTETICA KAROLINA LANDAETA C.A,4
Venezuela,2010,800 - Literatura y retórica,SÍ,RANDOM HOUSE MONDADORI,62
