PAIS,ANO,DEWEY PRINCIPAL,TIPO_AGENTE,IDIOMA_ORIGEN_ST,IDIOMA_DESTINO_ST,EDITORIAL,CANTIDAD
Brasil,2016,700 - Las Artes Bellas artes y artes decorativas,TODOS,Español,Portugués,OTROS,8
Brasil,2016,700 - Las Artes Bellas artes y artes decorativas,TODOS,Portugués,Español,OTROS,1
Brasil,2016,800 - Literatura y retórica,AMBAS,Español,Portugués,OTROS,59
Brasil,2016,800 - Literatura y retórica,AMBAS,Portugués,Español,OTROS,10
Brasil,2016,800 - Literatura y retórica,EDITORIAL COMERCIAL,Español,Portugués,OTROS,57
Brasil,2016,800 - Literatura y retórica,EDITORIAL COMERCIAL,Portugués,Español,OTROS,10
Brasil,2016,800 - Literatura y retórica,ENTIDAD PRIVADA NO EDITORIAL,Español,Portugués,OTROS,2
Brasil,2016,800 - Literatura y retórica,TODOS,Español,Portugués,OTROS,71
Brasil,2016,800 - Literatura y retórica,TODOS,Portugués,Español,OTROS,16
Brasil,2016,900 - Geografía e historia,AMBAS,Español,Portugués,OTROS,5
Brasil,2016,900 - Geografía e historia,EDITORIAL COMERCIAL,Español,Portugués,OTROS,5
Brasil,2016,900 - Geografía e historia,TODOS,Español,Portugués,OTROS,9
Brasil,2016,TODOS,AMBAS,Español,Portugués,OTROS,291
Brasil,2016,TODOS,AMBAS,Portugués,Español,OTROS,82
Brasil,2016,TODOS,AUTOR-EDITOR,Español,Portugués,OTROS,2
Brasil,2016,TODOS,AUTOR-EDITOR,Portugués,Español,OTROS,7
Brasil,2016,TODOS,EDITORIAL COMERCIAL,Español,Portugués,OTROS,282
Brasil,2016,TODOS,EDITORIAL COMERCIAL,Portugués,Español,OTROS,77
Brasil,2016,TODOS,EDITORIAL UNIVERSITARIA,Español,Portugués,OTROS,3
Brasil,2016,TODOS,ENTIDAD PRIVADA NO EDITORIAL,Español,Portugués,OTROS,47
Brasil,2016,TODOS,ENTIDAD PRIVADA NO EDITORIAL,Portugués,Español,OTROS,18
Brasil,2016,TODOS,OTROS,Español,Portugués,OTROS,1
Brasil,2016,TODOS,TODOS,Español,Portugués,OTROS,404
Brasil,2016,TODOS,TODOS,Portugués,Español,OTROS,148
Brasil,2017,0 - Generalidades,AMBAS,Español,Portugués,OTROS,8
Brasil,2017,0 - Generalidades,EDITORIAL COMERCIAL,Español,Portugués,OTROS,7
Brasil,2017,0 - Generalidades,TODOS,Español,Portugués,OTROS,16
Brasil,2017,100 - Filosofía y psicología,AMBAS,Español,Portugués,OTROS,10
Brasil,2017,100 - Filosofía y psicología,AMBAS,Portugués,Español,OTROS,2
Brasil,2017,100 - Filosofía y psicología,EDITORIAL COMERCIAL,Español,Portugués,OTROS,10
Brasil,2017,100 - Filosofía y psicología,EDITORIAL COMERCIAL,Portugués,Español,OTROS,2
Brasil,2017,100 - Filosofía y psicología,TODOS,Español,Portugués,OTROS,21
Brasil,2017,100 - Filosofía y psicología,TODOS,Portugués,Español,OTROS,10
Brasil,2017,200 - Religión,AMBAS,Español,Portugués,OTROS,21
Brasil,2017,200 - Religión,AMBAS,Portugués,Español,OTROS,8
Brasil,2017,200 - Religión,EDITORIAL COMERCIAL,Español,Portugués,OTROS,21
Brasil,2017,200 - Religión,EDITORIAL COMERCIAL,Portugués,Español,OTROS,8
Brasil,2017,200 - Religión,TODOS,Español,Portugués,OTROS,35
Brasil,2017,200 - Religión,TODOS,Portugués,Español,OTROS,34
Brasil,2017,300 - Ciencias sociales,AMBAS,Español,Portugués,OTROS,42
Brasil,2017,300 - Ciencias sociales,AMBAS,Portugués,Español,OTROS,3
Brasil,2017,300 - Ciencias sociales,EDITORIAL COMERCIAL,Español,Portugués,OTROS,40
Brasil,2017,300 - Ciencias sociales,EDITORIAL COMERCIAL,Portugués,Español,OTROS,3
Brasil,2017,300 - Ciencias sociales,ENTIDAD PRIVADA NO EDITORIAL,Español,Portugués,OTROS,2
Brasil,2017,300 - Ciencias sociales,ENTIDAD PRIVADA NO EDITORIAL,Portugués,Español,OTROS,5
Brasil,2017,300 - Ciencias sociales,TODOS,Español,Portugués,OTROS,65
Brasil,2017,300 - Ciencias sociales,TODOS,Portugués,Español,OTROS,15
Brasil,2017,600 - Tecnología (Ciencias aplicadas),AMBAS,Español,Portugués,OTROS,10
Brasil,2017,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,Español,Portugués,OTROS,8
Brasil,2017,600 - Tecnología (Ciencias aplicadas),TODOS,Español,Portugués,OTROS,12
Brasil,2017,700 - Las Artes Bellas artes y artes decorativas,AMBAS,Español,Portugués,OTROS,8
Brasil,2017,700 - Las Artes Bellas artes y artes decorativas,EDITORIAL COMERCIAL,Español,Portugués,OTROS,6
Brasil,2017,700 - Las Artes Bellas artes y artes decorativas,TODOS,Español,Portugués,OTROS,10
Brasil,2017,700 - Las Artes Bellas artes y artes decorativas,TODOS,Portugués,Español,OTROS,1
Brasil,2017,800 - Literatura y retórica,AMBAS,Español,Portugués,OTROS,78
Brasil,2017,800 - Literatura y retórica,AMBAS,Portugués,Español,OTROS,12
Brasil,2017,800 - Literatura y retórica,AUTOR-EDITOR,Español,Portugués,OTROS,1
Brasil,2017,800 - Literatura y retórica,AUTOR-EDITOR,Portugués,Español,OTROS,2
Brasil,2017,800 - Literatura y retórica,EDITORIAL COMERCIAL,Español,Portugués,OTROS,78
Brasil,2017,800 - Literatura y retórica,EDITORIAL COMERCIAL,Portugués,Español,OTROS,12
Brasil,2017,800 - Literatura y retórica,TODOS,Español,Portugués,OTROS,101
Brasil,2017,800 - Literatura y retórica,TODOS,Portugués,Español,OTROS,23
Brasil,2017,900 - Geografía e historia,AMBAS,Español,Portugués,OTROS,11
Brasil,2017,900 - Geografía e historia,EDITORIAL COMERCIAL,Español,Portugués,OTROS,9
Brasil,2017,900 - Geografía e historia,TODOS,Español,Portugués,OTROS,13
Brasil,2017,TODOS,AMBAS,Español,Portugués,OTROS,373
Brasil,2017,TODOS,AMBAS,Portugués,Español,OTROS,76
Brasil,2017,TODOS,AUTOR-EDITOR,Español,Portugués,OTROS,6
Brasil,2017,TODOS,AUTOR-EDITOR,Portugués,Español,OTROS,13
Brasil,2017,TODOS,EDITORIAL COMERCIAL,Español,Portugués,OTROS,354
Brasil,2017,TODOS,EDITORIAL COMERCIAL,Portugués,Español,OTROS,74
Brasil,2017,TODOS,EDITORIAL UNIVERSITARIA,Español,Portugués,OTROS,4
Brasil,2017,TODOS,ENTIDAD PRIVADA NO EDITORIAL,Español,Portugués,OTROS,34
Brasil,2017,TODOS,ENTIDAD PRIVADA NO EDITORIAL,Portugués,Español,OTROS,24
Brasil,2017,TODOS,TODOS,Español,Portugués,OTROS,474
Brasil,2017,TODOS,TODOS,Portugués,Español,OTROS,173
Brasil,2018,0 - Generalidades,AMBAS,Español,Portugués,OTROS,4
Brasil,2018,0 - Generalidades,EDITORIAL COMERCIAL,Español,Portugués,OTROS,3
Brasil,2018,0 - Generalidades,TODOS,Español,Portugués,OTROS,8
Brasil,2018,0 - Generalidades,TODOS,Portugués,Español,OTROS,2
Brasil,2018,100 - Filosofía y psicología,AMBAS,Español,Portugués,OTROS,21
Brasil,2018,100 - Filosofía y psicología,AMBAS,Portugués,Español,OTROS,3
Brasil,2018,100 - Filosofía y psicología,EDITORIAL COMERCIAL,Español,Portugués,OTROS,21
Brasil,2018,100 - Filosofía y psicología,EDITORIAL COMERCIAL,Portugués,Español,OTROS,2
Brasil,2018,100 - Filosofía y psicología,ENTIDAD PRIVADA NO EDITORIAL,Español,Portugués,OTROS,4
Brasil,2018,100 - Filosofía y psicología,TODOS,Español,Portugués,OTROS,37
Brasil,2018,100 - Filosofía y psicología,TODOS,Portugués,Español,OTROS,9
Brasil,2018,200 - Religión,AMBAS,Español,Portugués,OTROS,31
Brasil,2018,200 - Religión,AMBAS,Portugués,Español,OTROS,5
Brasil,2018,200 - Religión,EDITORIAL COMERCIAL,Español,Portugués,OTROS,30
Brasil,2018,200 - Religión,EDITORIAL COMERCIAL,Portugués,Español,OTROS,4
Brasil,2018,200 - Religión,ENTIDAD PRIVADA NO EDITORIAL,Español,Portugués,OTROS,6
Brasil,2018,200 - Religión,TODOS,Español,Portugués,OTROS,54
Brasil,2018,200 - Religión,TODOS,Portugués,Español,OTROS,20
Brasil,2018,300 - Ciencias sociales,AMBAS,Español,Portugués,OTROS,35
Brasil,2018,300 - Ciencias sociales,AMBAS,Portugués,Español,OTROS,3
Brasil,2018,300 - Ciencias sociales,EDITORIAL COMERCIAL,Español,Portugués,OTROS,34
Brasil,2018,300 - Ciencias sociales,EDITORIAL COMERCIAL,Portugués,Español,OTROS,1
Brasil,2018,300 - Ciencias sociales,ENTIDAD PRIVADA NO EDITORIAL,Español,Portugués,OTROS,1
Brasil,2018,300 - Ciencias sociales,TODOS,Español,Portugués,OTROS,54
Brasil,2018,300 - Ciencias sociales,TODOS,Portugués,Español,OTROS,6
Brasil,2018,400 - Lenguas,AMBAS,Español,Portugués,OTROS,1
Brasil,2018,400 - Lenguas,EDITORIAL COMERCIAL,Español,Portugués,OTROS,1
Brasil,2018,400 - Lenguas,TODOS,Español,Portugués,OTROS,2
Brasil,2018,600 - Tecnología (Ciencias aplicadas),AMBAS,Español,Portugués,OTROS,6
Brasil,2018,600 - Tecnología (Ciencias aplicadas),AMBAS,Portugués,Español,OTROS,5
Brasil,2018,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,Español,Portugués,OTROS,6
Brasil,2018,600 - Tecnología (Ciencias aplicadas),TODOS,Español,Portugués,OTROS,9
Brasil,2018,600 - Tecnología (Ciencias aplicadas),TODOS,Portugués,Español,OTROS,11
Brasil,2018,700 - Las Artes Bellas artes y artes decorativas,AMBAS,Español,Portugués,OTROS,6
Brasil,2018,700 - Las Artes Bellas artes y artes decorativas,EDITORIAL COMERCIAL,Español,Portugués,OTROS,6
Brasil,2018,700 - Las Artes Bellas artes y artes decorativas,TODOS,Español,Portugués,OTROS,10
Brasil,2018,700 - Las Artes Bellas artes y artes decorativas,TODOS,Portugués,Español,OTROS,2
Brasil,2018,800 - Literatura y retórica,AMBAS,Español,Portugués,OTROS,71
Brasil,2018,800 - Literatura y retórica,AMBAS,Portugués,Español,OTROS,6
Brasil,2018,800 - Literatura y retórica,AUTOR-EDITOR,Portugués,Español,OTROS,1
Brasil,2018,800 - Literatura y retórica,EDITORIAL COMERCIAL,Español,Portugués,OTROS,68
Brasil,2018,800 - Literatura y retórica,EDITORIAL COMERCIAL,Portugués,Español,OTROS,6
Brasil,2018,800 - Literatura y retórica,ENTIDAD PRIVADA NO EDITORIAL,Español,Portugués,OTROS,8
Brasil,2018,800 - Literatura y retórica,TODOS,Español,Portugués,OTROS,108
Brasil,2018,800 - Literatura y retórica,TODOS,Portugués,Español,OTROS,19
Brasil,2018,900 - Geografía e historia,AMBAS,Español,Portugués,OTROS,10
Brasil,2018,900 - Geografía e historia,EDITORIAL COMERCIAL,Español,Portugués,OTROS,9
Brasil,2018,900 - Geografía e historia,TODOS,Español,Portugués,OTROS,15
Brasil,2018,TODOS,AMBAS,Español,Portugués,OTROS,343
Brasil,2018,TODOS,AMBAS,Portugués,Español,OTROS,71
Brasil,2018,TODOS,AUTOR-EDITOR,Español,Portugués,OTROS,7
Brasil,2018,TODOS,AUTOR-EDITOR,Portugués,Español,OTROS,11
Brasil,2018,TODOS,EDITORIAL COMERCIAL,Español,Portugués,OTROS,336
Brasil,2018,TODOS,EDITORIAL COMERCIAL,Portugués,Español,OTROS,55
Brasil,2018,TODOS,EDITORIAL UNIVERSITARIA,Español,Portugués,OTROS,1
Brasil,2018,TODOS,EDITORIAL UNIVERSITARIA,Portugués,Español,OTROS,5
Brasil,2018,TODOS,ENTIDAD PRIVADA NO EDITORIAL,Español,Portugués,OTROS,56
Brasil,2018,TODOS,ENTIDAD PRIVADA NO EDITORIAL,Portugués,Español,OTROS,20
Brasil,2018,TODOS,OTROS,Español,Portugués,OTROS,5
Brasil,2018,TODOS,TODOS,Español,Portugués,OTROS,470
Brasil,2018,TODOS,TODOS,Portugués,Español,OTROS,145
Brasil,2019,0 - Generalidades,AMBAS,Español,Portugués,OTROS,22
Brasil,2019,0 - Generalidades,EDITORIAL COMERCIAL,Español,Portugués,OTROS,22
Brasil,2019,0 - Generalidades,TODOS,Español,Portugués,OTROS,34
Brasil,2019,0 - Generalidades,TODOS,Portugués,Español,OTROS,9
Brasil,2019,100 - Filosofía y psicología,AMBAS,Español,Portugués,OTROS,23
Brasil,2019,100 - Filosofía y psicología,AMBAS,Portugués,Español,OTROS,1
Brasil,2019,100 - Filosofía y psicología,EDITORIAL COMERCIAL,Español,Portugués,OTROS,22
Brasil,2019,100 - Filosofía y psicología,EDITORIAL COMERCIAL,Portugués,Español,OTROS,1
Brasil,2019,100 - Filosofía y psicología,TODOS,Español,Portugués,OTROS,28
Brasil,2019,100 - Filosofía y psicología,TODOS,Portugués,Español,OTROS,12
Brasil,2019,200 - Religión,AMBAS,Español,Portugués,OTROS,36
Brasil,2019,200 - Religión,AMBAS,Portugués,Español,OTROS,1
Brasil,2019,200 - Religión,EDITORIAL COMERCIAL,Español,Portugués,OTROS,35
Brasil,2019,200 - Religión,EDITORIAL COMERCIAL,Portugués,Español,OTROS,1
Brasil,2019,200 - Religión,ENTIDAD PRIVADA NO EDITORIAL,Español,Portugués,OTROS,9
Brasil,2019,200 - Religión,TODOS,Español,Portugués,OTROS,67
Brasil,2019,200 - Religión,TODOS,Portugués,Español,OTROS,10
Brasil,2019,300 - Ciencias sociales,AMBAS,Español,Portugués,OTROS,41
Brasil,2019,300 - Ciencias sociales,AMBAS,Portugués,Español,OTROS,8
Brasil,2019,300 - Ciencias sociales,EDITORIAL COMERCIAL,Español,Portugués,OTROS,38
Brasil,2019,300 - Ciencias sociales,EDITORIAL COMERCIAL,Portugués,Español,OTROS,6
Brasil,2019,300 - Ciencias sociales,ENTIDAD PRIVADA NO EDITORIAL,Español,Portugués,OTROS,9
Brasil,2019,300 - Ciencias sociales,ENTIDAD PRIVADA NO EDITORIAL,Portugués,Español,OTROS,7
Brasil,2019,300 - Ciencias sociales,TODOS,Español,Portugués,OTROS,68
Brasil,2019,300 - Ciencias sociales,TODOS,Portugués,Español,OTROS,24
Brasil,2019,400 - Lenguas,TODOS,Español,Portugués,OTROS,1
Brasil,2019,600 - Tecnología (Ciencias aplicadas),AMBAS,Español,Portugués,OTROS,4
Brasil,2019,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,Español,Portugués,OTROS,4
Brasil,2019,600 - Tecnología (Ciencias aplicadas),ENTIDAD PRIVADA NO EDITORIAL,Portugués,Español,OTROS,1
Brasil,2019,600 - Tecnología (Ciencias aplicadas),TODOS,Español,Portugués,OTROS,4
Brasil,2019,600 - Tecnología (Ciencias aplicadas),TODOS,Portugués,Español,OTROS,8
Brasil,2019,700 - Las Artes Bellas artes y artes decorativas,AMBAS,Español,Portugués,OTROS,5
Brasil,2019,700 - Las Artes Bellas artes y artes decorativas,EDITORIAL COMERCIAL,Español,Portugués,OTROS,3
Brasil,2019,700 - Las Artes Bellas artes y artes decorativas,TODOS,Español,Portugués,OTROS,9
Brasil,2019,700 - Las Artes Bellas artes y artes decorativas,TODOS,Portugués,Español,OTROS,1
Brasil,2019,800 - Literatura y retórica,AMBAS,Español,Portugués,OTROS,64
Brasil,2019,800 - Literatura y retórica,AMBAS,Portugués,Español,OTROS,15
Brasil,2019,800 - Literatura y retórica,AUTOR-EDITOR,Español,Portugués,OTROS,1
Brasil,2019,800 - Literatura y retórica,AUTOR-EDITOR,Portugués,Español,OTROS,2
Brasil,2019,800 - Literatura y retórica,EDITORIAL COMERCIAL,Español,Portugués,OTROS,64
Brasil,2019,800 - Literatura y retórica,EDITORIAL COMERCIAL,Portugués,Español,OTROS,15
Brasil,2019,800 - Literatura y retórica,ENTIDAD PRIVADA NO EDITORIAL,Español,Portugués,OTROS,3
Brasil,2019,800 - Literatura y retórica,TODOS,Español,Portugués,OTROS,93
Brasil,2019,800 - Literatura y retórica,TODOS,Portugués,Español,OTROS,24
Brasil,2019,900 - Geografía e historia,AMBAS,Español,Portugués,OTROS,3
Brasil,2019,900 - Geografía e historia,EDITORIAL COMERCIAL,Español,Portugués,OTROS,3
Brasil,2019,900 - Geografía e historia,TODOS,Español,Portugués,OTROS,6
Brasil,2019,TODOS,AMBAS,Español,Portugués,OTROS,334
Brasil,2019,TODOS,AMBAS,Portugués,Español,OTROS,88
Brasil,2019,TODOS,AUTOR-EDITOR,Español,Portugués,OTROS,9
Brasil,2019,TODOS,AUTOR-EDITOR,Portugués,Español,OTROS,21
Brasil,2019,TODOS,EDITORIAL COMERCIAL,Español,Portugués,OTROS,326
Brasil,2019,TODOS,EDITORIAL COMERCIAL,Portugués,Español,OTROS,83
Brasil,2019,TODOS,EDITORIAL UNIVERSITARIA,Español,Portugués,OTROS,1
Brasil,2019,TODOS,ENTIDAD PRIVADA NO EDITORIAL,Español,Portugués,OTROS,62
Brasil,2019,TODOS,ENTIDAD PRIVADA NO EDITORIAL,Portugués,Español,OTROS,32
Brasil,2019,TODOS,OTROS,Español,Portugués,OTROS,1
Brasil,2019,TODOS,OTROS,Portugués,Español,OTROS,3
Brasil,2019,TODOS,TODOS,Español,Portugués,OTROS,467
Brasil,2019,TODOS,TODOS,Portugués,Español,OTROS,192
Brasil,2021,0 - Generalidades,AMBAS,Español,Portugués,OTROS,7
Brasil,2021,0 - Generalidades,AMBAS,Portugués,Español,OTROS,2
Brasil,2021,0 - Generalidades,EDITORIAL COMERCIAL,Español,Portugués,OTROS,7
Brasil,2021,0 - Generalidades,EDITORIAL COMERCIAL,Portugués,Español,OTROS,2
Brasil,2021,0 - Generalidades,ENTIDAD PRIVADA NO EDITORIAL,Español,Portugués,OTROS,1
Brasil,2021,0 - Generalidades,TODOS,Español,Portugués,OTROS,17
Brasil,2021,0 - Generalidades,TODOS,Portugués,Español,OTROS,3
Brasil,2021,100 - Filosofía y psicología,AMBAS,Español,Portugués,OTROS,10
Brasil,2021,100 - Filosofía y psicología,AMBAS,Portugués,Español,OTROS,1
Brasil,2021,100 - Filosofía y psicología,EDITORIAL COMERCIAL,Español,Portugués,OTROS,10
Brasil,2021,100 - Filosofía y psicología,EDITORIAL COMERCIAL,Portugués,Español,OTROS,1
Brasil,2021,100 - Filosofía y psicología,TODOS,Español,Portugués,OTROS,11
Brasil,2021,100 - Filosofía y psicología,TODOS,Portugués,Español,OTROS,4
Brasil,2021,200 - Religión,AMBAS,Español,Portugués,OTROS,7
Brasil,2021,200 - Religión,AMBAS,Portugués,Español,OTROS,2
Brasil,2021,200 - Religión,EDITORIAL COMERCIAL,Español,Portugués,OTROS,7
Brasil,2021,200 - Religión,EDITORIAL COMERCIAL,Portugués,Español,OTROS,2
Brasil,2021,200 - Religión,TODOS,Español,Portugués,OTROS,14
Brasil,2021,200 - Religión,TODOS,Portugués,Español,OTROS,7
Brasil,2021,300 - Ciencias sociales,AMBAS,Español,Portugués,OTROS,8
Brasil,2021,300 - Ciencias sociales,EDITORIAL COMERCIAL,Español,Portugués,OTROS,7
Brasil,2021,300 - Ciencias sociales,ENTIDAD PRIVADA NO EDITORIAL,Portugués,Español,OTROS,1
Brasil,2021,300 - Ciencias sociales,TODOS,Español,Portugués,OTROS,12
Brasil,2021,300 - Ciencias sociales,TODOS,Portugués,Español,OTROS,7
Brasil,2021,600 - Tecnología (Ciencias aplicadas),AMBAS,Portugués,Español,OTROS,3
Brasil,2021,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,Portugués,Español,OTROS,2
Brasil,2021,600 - Tecnología (Ciencias aplicadas),TODOS,Portugués,Español,OTROS,9
Brasil,2021,700 - Las Artes Bellas artes y artes decorativas,TODOS,Español,Portugués,OTROS,2
Brasil,2021,800 - Literatura y retórica,AMBAS,Español,Portugués,OTROS,14
Brasil,2021,800 - Literatura y retórica,AMBAS,Portugués,Español,OTROS,5
Brasil,2021,800 - Literatura y retórica,EDITORIAL COMERCIAL,Español,Portugués,OTROS,13
Brasil,2021,800 - Literatura y retórica,EDITORIAL COMERCIAL,Portugués,Español,OTROS,5
Brasil,2021,800 - Literatura y retórica,TODOS,Español,Portugués,OTROS,21
Brasil,2021,800 - Literatura y retórica,TODOS,Portugués,Español,OTROS,11
Brasil,2021,900 - Geografía e historia,TODOS,Español,Portugués,OTROS,1
Brasil,2021,TODOS,AMBAS,Español,Portugués,OTROS,106
Brasil,2021,TODOS,AMBAS,Portugués,Español,OTROS,49
Brasil,2021,TODOS,AUTOR-EDITOR,Español,Portugués,OTROS,6
Brasil,2021,TODOS,AUTOR-EDITOR,Portugués,Español,OTROS,6
Brasil,2021,TODOS,EDITORIAL COMERCIAL,Español,Portugués,OTROS,103
Brasil,2021,TODOS,EDITORIAL COMERCIAL,Portugués,Español,OTROS,48
Brasil,2021,TODOS,ENTIDAD PRIVADA NO EDITORIAL,Español,Portugués,OTROS,10
Brasil,2021,TODOS,ENTIDAD PRIVADA NO EDITORIAL,Portugués,Español,OTROS,17
Brasil,2021,TODOS,TODOS,Español,Portugués,OTROS,148
Brasil,2021,TODOS,TODOS,Portugués,Español,OTROS,93
Brasil,2024,0 - Generalidades,AMBAS,Español,Portugués,OTROS,17
Brasil,2024,0 - Generalidades,AMBAS,Portugués,Español,OTROS,1
Brasil,2024,0 - Generalidades,EDITORIAL COMERCIAL,Español,Portugués,OTROS,17
Brasil,2024,0 - Generalidades,EDITORIAL COMERCIAL,Portugués,Español,OTROS,1
Brasil,2024,0 - Generalidades,ENTIDAD PRIVADA NO EDITORIAL,Portugués,Español,OTROS,2
Brasil,2024,0 - Generalidades,TODOS,Español,Portugués,OTROS,27
Brasil,2024,0 - Generalidades,TODOS,Portugués,Español,OTROS,13
Brasil,2024,100 - Filosofía y psicología,AMBAS,Español,Portugués,OTROS,4
Brasil,2024,100 - Filosofía y psicología,AMBAS,Portugués,Español,OTROS,2
Brasil,2024,100 - Filosofía y psicología,AUTOR-EDITOR,Portugués,Español,OTROS,3
Brasil,2024,100 - Filosofía y psicología,EDITORIAL COMERCIAL,Español,Portugués,OTROS,4
Brasil,2024,100 - Filosofía y psicología,EDITORIAL COMERCIAL,Portugués,Español,OTROS,2
Brasil,2024,100 - Filosofía y psicología,TODOS,Español,Portugués,OTROS,8
Brasil,2024,100 - Filosofía y psicología,TODOS,Portugués,Español,OTROS,13
Brasil,2024,200 - Religión,AMBAS,Español,Portugués,OTROS,4
Brasil,2024,200 - Religión,AMBAS,Portugués,Español,OTROS,7
Brasil,2024,200 - Religión,AUTOR-EDITOR,Portugués,Español,OTROS,4
Brasil,2024,200 - Religión,EDITORIAL COMERCIAL,Español,Portugués,OTROS,4
Brasil,2024,200 - Religión,EDITORIAL COMERCIAL,Portugués,Español,OTROS,7
Brasil,2024,200 - Religión,TODOS,Español,Portugués,OTROS,5
Brasil,2024,200 - Religión,TODOS,Portugués,Español,OTROS,19
Brasil,2024,300 - Ciencias sociales,AMBAS,Español,Portugués,OTROS,9
Brasil,2024,300 - Ciencias sociales,AMBAS,Portugués,Español,OTROS,2
Brasil,2024,300 - Ciencias sociales,AUTOR-EDITOR,Portugués,Español,OTROS,1
Brasil,2024,300 - Ciencias sociales,EDITORIAL COMERCIAL,Español,Portugués,OTROS,9
Brasil,2024,300 - Ciencias sociales,EDITORIAL COMERCIAL,Portugués,Español,OTROS,1
Brasil,2024,300 - Ciencias sociales,TODOS,Español,Portugués,OTROS,19
Brasil,2024,300 - Ciencias sociales,TODOS,Portugués,Español,OTROS,13
Brasil,2024,600 - Tecnología (Ciencias aplicadas),AMBAS,Portugués,Español,OTROS,1
Brasil,2024,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,Portugués,Español,OTROS,1
Brasil,2024,600 - Tecnología (Ciencias aplicadas),TODOS,Español,Portugués,OTROS,1
Brasil,2024,600 - Tecnología (Ciencias aplicadas),TODOS,Portugués,Español,OTROS,9
Brasil,2024,700 - Las Artes Bellas artes y artes decorativas,TODOS,Español,Portugués,OTROS,4
Brasil,2024,800 - Literatura y retórica,AMBAS,Español,Portugués,OTROS,53
Brasil,2024,800 - Literatura y retórica,AMBAS,Portugués,Español,OTROS,11
Brasil,2024,800 - Literatura y retórica,AUTOR-EDITOR,Portugués,Español,OTROS,4
Brasil,2024,800 - Literatura y retórica,EDITORIAL COMERCIAL,Español,Portugués,OTROS,51
Brasil,2024,800 - Literatura y retórica,EDITORIAL COMERCIAL,Portugués,Español,OTROS,11
Brasil,2024,800 - Literatura y retórica,ENTIDAD PRIVADA NO EDITORIAL,Español,Portugués,OTROS,2
