PAIS,ANO,DEWEY PRINCIPAL,IDIOMA DE ORIGEN,TIPO_AGENTE,EDITORIAL,CANTIDAD
Perú,2022,300 - Ciencias sociales,ITALIANO,EDITORIAL UNIVERSITARIA,UNIVERSIDAD DE LIMA,1
Perú,2022,300 - Ciencias sociales,JAPONÉS,EDITORIAL COMERCIAL,CARAL EDITORES E.I.R.L.,1
Perú,2022,300 - Ciencias sociales,POLACO,EDITORIAL COMERCIAL,EDICIONES EL LECTOR S.R.L.,1
Perú,2022,300 - Ciencias sociales,PORTUGUÉS,EDITORIAL COMERCIAL,PALESTRA EDITORES S.A.C.,9
Perú,2022,400 - Lenguas,INGLÉS,EDITORIAL UNIVERSITARIA,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS S.A.C.,3
Perú,2022,400 - Lenguas,QUECHUA,EDITORIAL UNIVERSITARIA,UNIVERSIDAD NACIONAL JOSE MARIA ARGUEDAS,1
Perú,2022,500 - Ciencias naturales y matemáticas,RUSO,EDITORIAL COMERCIAL,EDITORIAL C S.A.C.,1
Perú,2022,600 - Tecnología (Ciencias aplicadas),ASHÁNINKA,EDITORIAL UNIVERSITARIA,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,2
Perú,2022,600 - Tecnología (Ciencias aplicadas),ESPAÑOL,EDITORIAL COMERCIAL,GRUPO PLANETA,1
Perú,2022,600 - Tecnología (Ciencias aplicadas),ESPAÑOL,EDITORIAL UNIVERSITARIA,UNIVERSIDAD DE INGENIERIA Y TECNOLOGIA,1
Perú,2022,600 - Tecnología (Ciencias aplicadas),INGLÉS,EDITORIAL COMERCIAL,GATO VIEJO PRODUCCION EDITORIAL S.A.C.,1
Perú,2022,700 - Las Artes Bellas artes y artes decorativas,ESPAÑOL,EDITORIAL COMERCIAL,CASA CARTON PERU E.I.R.L.,1
Perú,2022,700 - Las Artes Bellas artes y artes decorativas,INGLÉS,EDITORIAL UNIVERSITARIA,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,1
Perú,2022,700 - Las Artes Bellas artes y artes decorativas,INGLÉS,EDITORIAL UNIVERSITARIA,UNIVERSIDAD DE LIMA,1
Perú,2022,700 - Las Artes Bellas artes y artes decorativas,ITALIANO,EDITORIAL UNIVERSITARIA,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,1
Perú,2022,700 - Las Artes Bellas artes y artes decorativas,JAPONÉS,EDITORIAL COMERCIAL,GRUPO EDICIONES KYU PERU S.A.C.,1
Perú,2022,700 - Las Artes Bellas artes y artes decorativas,PORTUGUÉS,EDITORIAL COMERCIAL,EDITORIAL C S.A.C.,1
Perú,2022,800 - Literatura y retórica,ESPAÑOL,EDITORIAL COMERCIAL,DIDACTICA EDITORES S.A.C.,1
Perú,2022,800 - Literatura y retórica,ESPAÑOL,EDITORIAL COMERCIAL,EDICIONES KUELAP S.A.C.,1
Perú,2022,800 - Literatura y retórica,ESPAÑOL,EDITORIAL COMERCIAL,GAVIOTA AZUL EDITORES DE VICTOR ATAUCURI GARCIA,1
Perú,2022,800 - Literatura y retórica,ESPAÑOL,EDITORIAL COMERCIAL,GRUPO PLANETA,1
Perú,2022,800 - Literatura y retórica,ESPAÑOL,EDITORIAL COMERCIAL,RIO HABLADOR S.A.C.,2
Perú,2022,800 - Literatura y retórica,ESPAÑOL,EDITORIAL UNIVERSITARIA,UNIVERSIDAD RICARDO PALMA,1
Perú,2022,800 - Literatura y retórica,FRANCÉS,EDITORIAL COMERCIAL,ALASTOR S.A.C.,1
Perú,2022,800 - Literatura y retórica,FRANCÉS,EDITORIAL COMERCIAL,EDICIONES MYL S.A.C.,1
Perú,2022,800 - Literatura y retórica,FRANCÉS,EDITORIAL COMERCIAL,EM EDICIONES S.A.C.,1
Perú,2022,800 - Literatura y retórica,FRANCÉS,EDITORIAL COMERCIAL,GRUPO PLANETA,4
Perú,2022,800 - Literatura y retórica,FRANCÉS,EDITORIAL COMERCIAL,LLUVIA EDITORES DE ESTEBAN QUIROZ CISNEROS,1
Perú,2022,800 - Literatura y retórica,GRIEGO,EDITORIAL COMERCIAL,ALASTOR S.A.C.,1
Perú,2022,800 - Literatura y retórica,INGLÉS,EDITORIAL COMERCIAL,ALASTOR S.A.C.,2
Perú,2022,800 - Literatura y retórica,INGLÉS,EDITORIAL COMERCIAL,CARAL EDITORES E.I.R.L.,1
Perú,2022,800 - Literatura y retórica,INGLÉS,EDITORIAL COMERCIAL,EDICIONES CONDORPASA E.I.R.L.,1
Perú,2022,800 - Literatura y retórica,INGLÉS,EDITORIAL COMERCIAL,EDICIONES URANO,33
Perú,2022,800 - Literatura y retórica,INGLÉS,EDITORIAL COMERCIAL,PENGUIN RANDOM HOUSE,4
Perú,2022,800 - Literatura y retórica,INGLÉS,EDITORIAL UNIVERSITARIA,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,2
Perú,2022,800 - Literatura y retórica,ITALIANO,EDITORIAL COMERCIAL,GRUPO EMPRESARIAL AMOTAPE S.A.C.,2
Perú,2022,800 - Literatura y retórica,ITALIANO,EDITORIAL COMERCIAL,SOL NEGRO DE PAUL JESUS GUILLEN DELGADO,1
Perú,2022,800 - Literatura y retórica,ITALIANO,EDITORIAL UNIVERSITARIA,UNIVERSIDAD CESAR VALLEJO S.A.C.,5
Perú,2022,800 - Literatura y retórica,PORTUGUÉS,EDITORIAL COMERCIAL,CANTERA EDITORES E.I.R.L.,2
Perú,2022,800 - Literatura y retórica,PORTUGUÉS,EDITORIAL COMERCIAL,CASCAHUESOS EDITORES S.A.C.,1
Perú,2022,800 - Literatura y retórica,PORTUGUÉS,EDITORIAL COMERCIAL,EDITORIAL C S.A.C.,3
Perú,2022,800 - Literatura y retórica,PORTUGUÉS,EDITORIAL COMERCIAL,ESTACION LA CULTURA S.A.C.,1
Perú,2022,800 - Literatura y retórica,PORTUGUÉS,EDITORIAL COMERCIAL,GRUPO EDITORIAL PEISA S.A.C.,1
Perú,2022,800 - Literatura y retórica,RUSO,EDITORIAL COMERCIAL,LLUVIA EDITORES DE ESTEBAN QUIROZ CISNEROS,1
Perú,2022,800 - Literatura y retórica,SUECO,EDITORIAL COMERCIAL,GRUPO PLANETA,1
Perú,2022,900 - Geografía e historia,ALEMÁN,EDITORIAL COMERCIAL,CARAL EDITORES E.I.R.L.,1
Perú,2022,900 - Geografía e historia,ESPAÑOL,EDITORIAL UNIVERSITARIA,UNIVERSIDAD SAN IGNACIO DE LOYOLA,1
Perú,2022,900 - Geografía e historia,INGLÉS,EDITORIAL COMERCIAL,EDICIONES EL LECTOR S.R.L.,1
Perú,2022,900 - Geografía e historia,INGLÉS,EDITORIAL UNIVERSITARIA,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,5
Perú,2023,0 - Generalidades,ALEMÁN,EDITORIAL COMERCIAL,UBI LEX ASESORES S.A.C.,1
Perú,2023,0 - Generalidades,CHINO,EDITORIAL COMERCIAL,EMPRESA PERUANA DE SERVICIOS EDITORIALES S.A.,1
Perú,2023,0 - Generalidades,INGLÉS,EDITORIAL UNIVERSITARIA,UNIVERSIDAD PERUANA CAYETANO HEREDIA,1
Perú,2023,100 - Filosofía y psicología,ALEMÁN,EDITORIAL COMERCIAL,CARAL EDITORES E.I.R.L.,1
Perú,2023,100 - Filosofía y psicología,FRANCÉS,EDITORIAL COMERCIAL,CARAL EDITORES E.I.R.L.,1
Perú,2023,100 - Filosofía y psicología,FRANCÉS,EDITORIAL COMERCIAL,GRUPO PLANETA,1
Perú,2023,100 - Filosofía y psicología,INGLÉS,EDITORIAL COMERCIAL,CARAL EDITORES E.I.R.L.,1
Perú,2023,100 - Filosofía y psicología,INGLÉS,EDITORIAL COMERCIAL,EDICIONES URANO,3
Perú,2023,100 - Filosofía y psicología,INGLÉS,EDITORIAL COMERCIAL,GRUPO PLANETA,5
Perú,2023,100 - Filosofía y psicología,INGLÉS,EDITORIAL COMERCIAL,MANUS SINISTRA DE PAUL NUNEZ SOLANO,6
Perú,2023,200 - Religión,ALEMÁN,EDITORIAL COMERCIAL,LIMUD EDICIONES E.I.R.L.,1
Perú,2023,200 - Religión,ESPAÑOL,EDITORIAL COMERCIAL,TEOLOGIAPARAVIVIR S.A.C.,1
Perú,2023,200 - Religión,INGLÉS,EDITORIAL COMERCIAL,CENTRO DE INVESTIGACIONES Y PUBLICACIONES - EDICIONES PUMA,3
Perú,2023,200 - Religión,INGLÉS,EDITORIAL COMERCIAL,EDICIONES URANO,4
Perú,2023,200 - Religión,INGLÉS,EDITORIAL COMERCIAL,GRUPO PLANETA,2
Perú,2023,200 - Religión,INGLÉS,EDITORIAL COMERCIAL,TEOLOGIAPARAVIVIR S.A.C.,38
Perú,2023,200 - Religión,ITALIANO,EDITORIAL COMERCIAL,ASOCIACION HIJAS DE SAN PABLO,2
Perú,2023,200 - Religión,ITALIANO,EDITORIAL UNIVERSITARIA,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,1
Perú,2023,200 - Religión,SÁNSCRITO,EDITORIAL COMERCIAL,GRUPO PLANETA,2
Perú,2023,300 - Ciencias sociales,ESPAÑOL,EDITORIAL COMERCIAL,JUAN GUTEMBERG EDITORES IMPRESORES E.I.R.L.,1
Perú,2023,300 - Ciencias sociales,FRANCÉS,EDITORIAL COMERCIAL,ACHAWATA S.A C.,1
Perú,2023,300 - Ciencias sociales,FRANCÉS,EDITORIAL COMERCIAL,PALESTRA EDITORES S.A.C.,2
Perú,2023,300 - Ciencias sociales,FRANCÉS,EDITORIAL COMERCIAL,QHATU EDITORIAL S.A.C.S.,1
Perú,2023,300 - Ciencias sociales,INGLÉS,EDITORIAL COMERCIAL,AVANTGARD EDICIONES S.A.C.,10
Perú,2023,300 - Ciencias sociales,INGLÉS,EDITORIAL COMERCIAL,GRUPO PLANETA,3
Perú,2023,300 - Ciencias sociales,INGLÉS,EDITORIAL COMERCIAL,PALESTRA EDITORES S.A.C.,4
Perú,2023,300 - Ciencias sociales,INGLÉS,EDITORIAL COMERCIAL,QHATU EDITORIAL S.A.C.S.,1
Perú,2023,300 - Ciencias sociales,INGLÉS,EDITORIAL COMERCIAL,ZELA EDITORIAL S.A.C.S.,1
Perú,2023,300 - Ciencias sociales,INGLÉS,EDITORIAL UNIVERSITARIA,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,4
Perú,2023,300 - Ciencias sociales,INGLÉS,EDITORIAL UNIVERSITARIA,UNIVERSIDAD CATOLICA SAN PABLO,1
Perú,2023,300 - Ciencias sociales,INGLÉS,EDITORIAL UNIVERSITARIA,UNIVERSIDAD DE LIMA,1
Perú,2023,300 - Ciencias sociales,INGLÉS,EDITORIAL UNIVERSITARIA,UNIVERSIDAD DEL PACIFICO,4
Perú,2023,300 - Ciencias sociales,INGLÉS,EDITORIAL UNIVERSITARIA,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,2
Perú,2023,300 - Ciencias sociales,ITALIANO,EDITORIAL COMERCIAL,PALESTRA EDITORES S.A.C.,2
Perú,2023,300 - Ciencias sociales,ITALIANO,EDITORIAL COMERCIAL,ZELA EDITORIAL S.A.C.S.,7
Perú,2023,300 - Ciencias sociales,PORTUGUÉS,EDITORIAL COMERCIAL,PALESTRA EDITORES S.A.C.,6
Perú,2023,300 - Ciencias sociales,PORTUGUÉS,EDITORIAL COMERCIAL,ZELA EDITORIAL S.A.C.S.,2
Perú,2023,300 - Ciencias sociales,PORTUGUÉS,EDITORIAL UNIVERSITARIA,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,1
Perú,2023,300 - Ciencias sociales,PORTUGUÉS,EDITORIAL UNIVERSITARIA,UNIVERSIDAD PERUANA CAYETANO HEREDIA,2
Perú,2023,500 - Ciencias naturales y matemáticas,ESPAÑOL,EDITORIAL COMERCIAL,"AGUILAR LOA, GABRIEL GUSTAVO",3
Perú,2023,500 - Ciencias naturales y matemáticas,FRANCÉS,EDITORIAL UNIVERSITARIA,UNIVERSIDAD CONTINENTAL S.A.C.,2
Perú,2023,500 - Ciencias naturales y matemáticas,INGLÉS,EDITORIAL COMERCIAL,AVANTGARD EDICIONES S.A.C.,23
Perú,2023,600 - Tecnología (Ciencias aplicadas),ESPAÑOL,EDITORIAL UNIVERSITARIA,UNIVERSIDAD PERUANA CAYETANO HEREDIA,1
Perú,2023,600 - Tecnología (Ciencias aplicadas),INGLÉS,EDITORIAL COMERCIAL,GRUPO PLANETA,1
Perú,2023,600 - Tecnología (Ciencias aplicadas),INGLÉS,EDITORIAL UNIVERSITARIA,UNIVERSIDAD DE LIMA,1
Perú,2023,700 - Las Artes Bellas artes y artes decorativas,ESPAÑOL,EDITORIAL UNIVERSITARIA,UNIVERSIDAD SAN IGNACIO DE LOYOLA,1
Perú,2023,700 - Las Artes Bellas artes y artes decorativas,INGLÉS,EDITORIAL UNIVERSITARIA,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,3
Perú,2023,700 - Las Artes Bellas artes y artes decorativas,JAPONÉS,EDITORIAL COMERCIAL,GRUPO EDICIONES KYU PERU S.A.C.,3
Perú,2023,700 - Las Artes Bellas artes y artes decorativas,JAPONÉS,EDITORIAL COMERCIAL,GRUPO EDITORIAL REIWA S.A.C.S.,6
Perú,2023,700 - Las Artes Bellas artes y artes decorativas,PORTUGUÉS,EDITORIAL COMERCIAL,EDITORIAL C S.A.C.,2
Perú,2023,800 - Literatura y retórica,ALEMÁN,EDITORIAL COMERCIAL,CARAL EDITORES E.I.R.L.,1
Perú,2023,800 - Literatura y retórica,ALEMÁN,EDITORIAL COMERCIAL,CASA CARTON PERU E.I.R.L.,1
Perú,2023,800 - Literatura y retórica,ALEMÁN,EDITORIAL COMERCIAL,HERALDOS EDITORES S.A.C.,1
Perú,2023,800 - Literatura y retórica,ESPAÑOL,EDITORIAL COMERCIAL,COLAMBO EDITORES DE JAIME ARMANDO LA TORRE NEIRA,1
Perú,2023,800 - Literatura y retórica,ESPAÑOL,EDITORIAL COMERCIAL,EDITORA LA TRAVESIA E.I.R.L.,1
Perú,2023,800 - Literatura y retórica,ESPAÑOL,EDITORIAL COMERCIAL,EL HIPOCAMPO PUBLICISTAS S.A.C.,1
Perú,2023,800 - Literatura y retórica,ESPAÑOL,EDITORIAL COMERCIAL,FONDO DE CULTURA ECONOMICA DEL PERU S.A.,1
Perú,2023,800 - Literatura y retórica,ESPAÑOL,EDITORIAL COMERCIAL,GAVIOTA AZUL EDITORES DE VICTOR ATAUCURI GARCIA,1
Perú,2023,800 - Literatura y retórica,ESPAÑOL,EDITORIAL UNIVERSITARIA,UNIVERSIDAD RICARDO PALMA,1
Perú,2023,800 - Literatura y retórica,FRANCÉS,EDITORIAL COMERCIAL,DE LIRIO EDICIONES E.I.R.L.,1
Perú,2023,800 - Literatura y retórica,FRANCÉS,EDITORIAL COMERCIAL,EDICIONES EL LECTOR S.R.L.,1
Perú,2023,800 - Literatura y retórica,FRANCÉS,EDITORIAL COMERCIAL,PENGUIN RANDOM HOUSE,1
Perú,2023,800 - Literatura y retórica,INGLÉS,EDITORIAL COMERCIAL,EDICIONES URANO,13
Perú,2023,800 - Literatura y retórica,INGLÉS,EDITORIAL COMERCIAL,GRUPO PLANETA,7
Perú,2023,800 - Literatura y retórica,INGLÉS,EDITORIAL COMERCIAL,LLUVIA EDITORES DE ESTEBAN QUIROZ CISNEROS,2
Perú,2023,800 - Literatura y retórica,INGLÉS,EDITORIAL COMERCIAL,PENGUIN RANDOM HOUSE,9
Perú,2023,800 - Literatura y retórica,INGLÉS,EDITORIAL COMERCIAL,RIO HABLADOR S.A.C.,2
Perú,2023,800 - Literatura y retórica,ITALIANO,EDITORIAL COMERCIAL,GRUPO PLANETA,1
Perú,2023,800 - Literatura y retórica,ITALIANO,EDITORIAL COMERCIAL,PENGUIN RANDOM HOUSE,1
Perú,2023,800 - Literatura y retórica,ITALIANO,EDITORIAL UNIVERSITARIA,UNIVERSIDAD CESAR VALLEJO S.A.C.,5
Perú,2023,800 - Literatura y retórica,JAPONÉS,EDITORIAL COMERCIAL,CARAL EDITORES E.I.R.L.,1
Perú,2023,800 - Literatura y retórica,JAPONÉS,EDITORIAL COMERCIAL,EDICIONES URANO,1
Perú,2023,800 - Literatura y retórica,JAPONÉS,EDITORIAL COMERCIAL,ENTIDAD PATAFISICA PARA LA PUBLICACION DE TEXTOS URGENTES Y EMERGENTES COLMENA EDITORES E.I.R.L.,1
Perú,2023,800 - Literatura y retórica,JAPONÉS,EDITORIAL COMERCIAL,GRUPO PLANETA,1
Perú,2023,800 - Literatura y retórica,LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,PENGUIN RANDOM HOUSE,1
Perú,2023,800 - Literatura y retórica,NORUEGO,EDITORIAL COMERCIAL,GRUPO PLANETA,2
Perú,2023,800 - Literatura y retórica,NORUEGO,EDITORIAL COMERCIAL,PENGUIN RANDOM HOUSE,2
Perú,2023,800 - Literatura y retórica,PALENQUERO,EDITORIAL COMERCIAL,ESTACION LA CULTURA S.A.C.,1
Perú,2023,800 - Literatura y retórica,PORTUGUÉS,EDITORIAL COMERCIAL,ASOCIACION HIJAS DE SAN PABLO,3
Perú,2023,800 - Literatura y retórica,PORTUGUÉS,EDITORIAL COMERCIAL,CANTERA EDITORIAL S.R.L.,2
Perú,2023,800 - Literatura y retórica,PORTUGUÉS,EDITORIAL COMERCIAL,EDITORIAL C S.A.C.,1
Perú,2023,800 - Literatura y retórica,PORTUGUÉS,EDITORIAL COMERCIAL,ESTACION LA CULTURA S.A.C.,1
Perú,2023,800 - Literatura y retórica,PORTUGUÉS,EDITORIAL COMERCIAL,GRUPO EMPRESARIAL AMOTAPE S.A.C.,4
Perú,2023,800 - Literatura y retórica,QUECHUA,EDITORIAL COMERCIAL,EDICIONES EL LECTOR S.R.L.,1
Perú,2023,800 - Literatura y retórica,QUECHUA,EDITORIAL COMERCIAL,FONDO DE CULTURA ECONOMICA DEL PERU S.A.,2
Perú,2023,800 - Literatura y retórica,RUSO,EDITORIAL COMERCIAL,CASA CARTON PERU E.I.R.L.,1
Perú,2023,900 - Geografía e historia,ESPAÑOL,EDITORIAL COMERCIAL,EDICIONES PICHONCITO S.A.C.,1
Perú,2023,900 - Geografía e historia,INGLÉS,EDITORIAL COMERCIAL,PENGUIN RANDOM HOUSE,1
Perú,2023,900 - Geografía e historia,INGLÉS,EDITORIAL UNIVERSITARIA,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,2
Perú,2024,0 - Generalidades,INGLÉS,EDITORIAL UNIVERSITARIA,UNIVERSIDAD PERUANA CAYETANO HEREDIA,1
Perú,2024,0 - Generalidades,PORTUGUÉS,EDITORIAL COMERCIAL,GRUPO EMPRESARIAL AMOTAPE S.A.C.,1
Perú,2024,100 - Filosofía y psicología,ALEMÁN,EDITORIAL COMERCIAL,CARAL EDITORES E.I.R.L.,1
Perú,2024,100 - Filosofía y psicología,FRANCÉS,EDITORIAL COMERCIAL,CARAL EDITORES E.I.R.L.,1
Perú,2024,100 - Filosofía y psicología,GRIEGO,EDITORIAL COMERCIAL,GRUPO EMPRESARIAL AMOTAPE S.A.C.,1
Perú,2024,100 - Filosofía y psicología,GRIEGO,EDITORIAL COMERCIAL,GRUPO PLANETA,2
Perú,2024,100 - Filosofía y psicología,INGLÉS,EDITORIAL COMERCIAL,CARAL EDITORES E.I.R.L.,4
Perú,2024,100 - Filosofía y psicología,INGLÉS,EDITORIAL COMERCIAL,EDICIONES DE FILOSOFIA APLICADA DE MANUEL A. PAZ Y MINO,2
Perú,2024,100 - Filosofía y psicología,INGLÉS,EDITORIAL COMERCIAL,GRUPO PLANETA,12
Perú,2024,100 - Filosofía y psicología,INGLÉS,EDITORIAL COMERCIAL,MANUS SINISTRA DE PAUL NUNEZ SOLANO,3
Perú,2024,100 - Filosofía y psicología,INGLÉS,EDITORIAL COMERCIAL,QHATU EDITORIAL S.A.C.S.,3
Perú,2024,100 - Filosofía y psicología,ITALIANO,EDITORIAL COMERCIAL,ZELA EDITORIAL S.A.C.S.,2
Perú,2024,100 - Filosofía y psicología,ITALIANO,EDITORIAL UNIVERSITARIA,UNIVERSIDAD CATOLICA SAN PABLO,1
Perú,2024,100 - Filosofía y psicología,LATÍN,EDITORIAL COMERCIAL,GRUPO PLANETA,1
Perú,2024,200 - Religión,ESPAÑOL,EDITORIAL COMERCIAL,TEOLOGIAPARAVIVIR S.A.C.,1
Perú,2024,200 - Religión,INGLÉS,EDITORIAL COMERCIAL,GRUPO PLANETA,1
Perú,2024,200 - Religión,INGLÉS,EDITORIAL COMERCIAL,TEOLOGIAPARAVIVIR S.A.C.,39
Perú,2024,200 - Religión,INGLÉS,EDITORIAL COMERCIAL,UNCANNY EDITORES S.A.C.,2
Perú,2024,200 - Religión,INGLÉS,EDITORIAL UNIVERSITARIA,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,2
Perú,2024,200 - Religión,ITALIANO,EDITORIAL COMERCIAL,ASOCIACION HIJAS DE SAN PABLO,2
Perú,2024,200 - Religión,ITALIANO,EDITORIAL UNIVERSITARIA,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,1
Perú,2024,200 - Religión,PORTUGUÉS,EDITORIAL COMERCIAL,ASOCIACION HIJAS DE SAN PABLO,3
Perú,2024,300 - Ciencias sociales,ALEMÁN,EDITORIAL COMERCIAL,QHATU EDITORIAL S.A.C.S.,2
Perú,2024,300 - Ciencias sociales,ESPAÑOL,EDITORIAL COMERCIAL,GRUPO PLANETA,2
Perú,2024,300 - Ciencias sociales,ESPAÑOL,EDITORIAL COMERCIAL,LLUVIA EDITORES DE ESTEBAN QUIROZ CISNEROS,1
Perú,2024,300 - Ciencias sociales,ESPAÑOL,EDITORIAL COMERCIAL,SOCIEDAD PERUANA DE DERECHO AMBIENTAL,1
Perú,2024,300 - Ciencias sociales,ESPAÑOL,EDITORIAL UNIVERSITARIA,CENTRO INTERNACIONAL DE ADMINISTRACION Y COMERCIO,1
Perú,2024,300 - Ciencias sociales,ESPAÑOL,EDITORIAL UNIVERSITARIA,UNIVERSIDAD SAN IGNACIO DE LOYOLA,1
Perú,2024,300 - Ciencias sociales,FRANCÉS,EDITORIAL COMERCIAL,FRANCISCO LEON EDITOR,1
Perú,2024,300 - Ciencias sociales,FRANCÉS,EDITORIAL COMERCIAL,QHATU EDITORIAL S.A.C.S.,1
Perú,2024,300 - Ciencias sociales,FRANCÉS,EDITORIAL UNIVERSITARIA,UNIVERSIDAD DE LIMA,1
Perú,2024,300 - Ciencias sociales,INGLÉS,EDITORIAL COMERCIAL,EDICIONES URANO,2
Perú,2024,300 - Ciencias sociales,INGLÉS,EDITORIAL COMERCIAL,GRUPO PLANETA,3
Perú,2024,300 - Ciencias sociales,INGLÉS,EDITORIAL COMERCIAL,PALESTRA EDITORES S.A.C.,6
Perú,2024,300 - Ciencias sociales,INGLÉS,EDITORIAL COMERCIAL,PENGUIN RANDOM HOUSE,2
Perú,2024,300 - Ciencias sociales,INGLÉS,EDITORIAL COMERCIAL,QHATU EDITORIAL S.A.C.S.,6
Perú,2024,300 - Ciencias sociales,INGLÉS,EDITORIAL UNIVERSITARIA,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,2
Perú,2024,300 - Ciencias sociales,INGLÉS,EDITORIAL UNIVERSITARIA,UNIVERSIDAD DE LIMA,1
Perú,2024,300 - Ciencias sociales,INGLÉS,EDITORIAL UNIVERSITARIA,UNIVERSIDAD NACIONAL DE HUANCAVELICA,1
Perú,2024,300 - Ciencias sociales,INGLÉS,EDITORIAL UNIVERSITARIA,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS S.A.C.,3
